Gen	np	tree	tau_4EminEmyoxEsp	lnL
438400	2	11	0.001103	0.000587	-2521246.304
438500	2	11	0.001077	0.000618	-2521044.298
438600	2	11	0.001058	0.000614	-2521196.821
438700	2	11	0.001095	0.000582	-2521258.541
438800	2	11	0.001103	0.000595	-2521394.170
438900	2	11	0.001123	0.000639	-2521383.083
439000	2	11	0.001086	0.000571	-2521127.363
439100	2	11	0.001125	0.000597	-2521293.765
439200	2	11	0.001158	0.000622	-2521494.803
439300	2	11	0.001155	0.000590	-2521311.435
439400	2	11	0.001179	0.000637	-2521305.897
439500	2	11	0.001161	0.000622	-2521240.111
439600	2	11	0.001147	0.000619	-2521405.114
439700	2	11	0.001140	0.000610	-2521407.818
439800	2	11	0.001131	0.000600	-2521378.436
439900	2	11	0.001118	0.000634	-2521325.609
440000	2	11	0.001100	0.000623	-2521232.514
440100	2	11	0.001100	0.000593	-2521248.162
440200	2	11	0.001156	0.000635	-2521299.255
440300	2	11	0.001153	0.000623	-2521432.521
440400	2	11	0.001172	0.000577	-2521220.230
440500	2	11	0.001136	0.000578	-2521097.249
440600	2	11	0.001106	0.000578	-2521154.505
440700	2	11	0.001136	0.000602	-2521269.943
440800	2	11	0.001141	0.000625	-2521284.638
440900	2	11	0.001167	0.000609	-2521351.015
441000	2	11	0.001134	0.000588	-2521385.500
441100	2	11	0.001117	0.000607	-2521144.154
441200	2	11	0.001136	0.000608	-2521338.444
441300	2	11	0.001148	0.000598	-2521255.138
441400	2	11	0.001155	0.000605	-2521338.676
441500	2	11	0.001162	0.000582	-2521415.841
441600	2	11	0.001131	0.000630	-2521469.331
441700	2	11	0.001102	0.000605	-2521306.857
441800	2	11	0.001149	0.000589	-2521415.399
441900	2	11	0.001148	0.000629	-2521424.903
442000	2	11	0.001130	0.000595	-2521447.633
442100	2	11	0.001145	0.000620	-2521503.521
442200	2	11	0.001183	0.000625	-2521571.388
442300	2	11	0.001121	0.000598	-2521256.482
442400	2	11	0.001125	0.000589	-2521412.238
442500	2	11	0.001139	0.000599	-2521522.924
442600	2	11	0.001119	0.000608	-2521302.496
442700	2	11	0.001116	0.000611	-2521148.376
442800	2	11	0.001113	0.000583	-2521477.157
442900	2	11	0.001126	0.000606	-2521143.568
443000	2	11	0.001092	0.000577	-2521383.609
443100	2	11	0.001138	0.000583	-2521215.846
443200	2	11	0.001137	0.000615	-2521196.794
443300	2	11	0.001131	0.000613	-2521275.877
443400	2	11	0.001117	0.000600	-2521274.221
443500	2	11	0.001127	0.000619	-2521337.549
443600	2	11	0.001145	0.000634	-2521425.260
443700	2	11	0.001136	0.000611	-2521462.221
443800	2	11	0.001150	0.000567	-2521293.047
443900	2	11	0.001117	0.000624	-2521276.775
444000	2	11	0.001094	0.000598	-2521267.486
444100	2	11	0.001111	0.000632	-2521273.417
444200	2	11	0.001084	0.000609	-2521462.196
444300	2	11	0.001119	0.000569	-2521314.137
444400	2	11	0.001119	0.000599	-2521233.260
444500	2	11	0.001116	0.000577	-2521166.074
444600	2	11	0.001154	0.000586	-2521385.706
444700	2	11	0.001131	0.000605	-2521461.642
444800	2	11	0.001137	0.000626	-2521424.222
444900	2	11	0.001134	0.000614	-2521240.267
445000	2	11	0.001118	0.000622	-2521184.458
445100	2	11	0.001109	0.000613	-2521340.940
445200	2	11	0.001109	0.000604	-2521403.003
445300	2	11	0.001092	0.000619	-2521253.563
445400	2	11	0.001101	0.000614	-2521126.882
445500	2	11	0.001125	0.000633	-2521411.251
445600	2	11	0.001142	0.000613	-2521232.960
445700	2	11	0.001131	0.000612	-2521184.829
445800	2	11	0.001151	0.000620	-2521447.393
445900	2	11	0.001164	0.000608	-2521336.353
446000	2	11	0.001162	0.000605	-2521569.217
446100	2	11	0.001120	0.000617	-2521316.745
446200	2	11	0.001121	0.000597	-2521389.721
446300	2	11	0.001119	0.000594	-2521353.453
446400	2	11	0.001117	0.000606	-2521369.280
446500	2	11	0.001112	0.000624	-2521313.961
446600	2	11	0.001178	0.000628	-2521502.857
446700	2	11	0.001158	0.000582	-2521390.645
446800	2	11	0.001146	0.000620	-2521274.969
446900	2	11	0.001170	0.000614	-2521243.051
447000	2	11	0.001148	0.000594	-2521333.668
447100	2	11	0.001159	0.000624	-2521305.171
447200	2	11	0.001097	0.000593	-2521175.532
447300	2	11	0.001095	0.000601	-2521167.609
447400	2	11	0.001130	0.000624	-2521318.558
447500	2	11	0.001128	0.000610	-2521424.878
447600	2	11	0.001116	0.000592	-2521301.971
447700	2	11	0.001112	0.000618	-2521394.182
447800	2	11	0.001103	0.000581	-2521221.442
447900	2	11	0.001119	0.000609	-2521246.932
448000	2	11	0.001117	0.000601	-2521314.376
448100	2	11	0.001121	0.000613	-2521168.482
448200	2	11	0.001142	0.000624	-2521441.062
448300	2	11	0.001155	0.000629	-2521378.896
448400	2	11	0.001133	0.000602	-2521402.722
448500	2	11	0.001128	0.000591	-2521325.525
448600	2	11	0.001133	0.000586	-2521357.334
448700	2	11	0.001142	0.000589	-2521078.534
448800	2	11	0.001119	0.000587	-2521240.924
448900	2	11	0.001140	0.000605	-2521585.489
449000	2	11	0.001136	0.000610	-2521303.952
449100	2	11	0.001128	0.000583	-2521288.937
449200	2	11	0.001152	0.000626	-2521366.633
449300	2	11	0.001124	0.000601	-2521253.361
449400	2	11	0.001125	0.000601	-2521439.461
449500	2	11	0.001149	0.000597	-2521379.058
449600	2	11	0.001145	0.000586	-2521228.982
449700	2	11	0.001150	0.000632	-2521366.105
449800	2	11	0.001071	0.000614	-2521150.605
449900	2	11	0.001120	0.000616	-2521262.835
450000	2	11	0.001111	0.000622	-2521407.072
450100	2	11	0.001130	0.000629	-2521371.170
450200	2	11	0.001131	0.000643	-2521363.982
450300	2	11	0.001116	0.000614	-2521382.175
450400	2	11	0.001099	0.000597	-2521408.804
450500	2	11	0.001121	0.000609	-2521356.330
450600	2	11	0.001137	0.000577	-2521225.566
450700	2	11	0.001145	0.000608	-2521377.693
450800	2	11	0.001084	0.000589	-2521288.981
450900	2	11	0.001086	0.000602	-2521172.995
451000	2	11	0.001112	0.000593	-2521143.327
451100	2	11	0.001099	0.000617	-2521186.625
451200	2	11	0.001097	0.000602	-2521344.157
451300	2	11	0.001124	0.000625	-2521325.748
451400	2	11	0.001150	0.000604	-2521339.227
451500	2	11	0.001189	0.000636	-2521558.884
451600	2	11	0.001110	0.000585	-2521423.856
451700	2	11	0.001115	0.000613	-2521261.002
451800	2	11	0.001115	0.000599	-2521294.174
451900	2	11	0.001130	0.000600	-2521218.804
452000	2	11	0.001114	0.000624	-2521393.956
452100	2	11	0.001130	0.000621	-2521307.662
452200	2	11	0.001107	0.000584	-2521377.381
452300	2	11	0.001119	0.000581	-2521244.349
452400	2	11	0.001110	0.000628	-2521389.547
452500	2	11	0.001086	0.000610	-2521174.567
452600	2	11	0.001086	0.000602	-2521426.531
452700	2	11	0.001159	0.000591	-2521316.048
452800	2	11	0.001143	0.000658	-2521434.312
452900	2	11	0.001138	0.000616	-2521113.646
453000	2	11	0.001123	0.000604	-2521209.196
453100	2	11	0.001111	0.000641	-2521433.987
453200	2	11	0.001085	0.000612	-2521240.009
453300	2	11	0.001092	0.000610	-2521298.201
453400	2	11	0.001109	0.000590	-2521096.530
453500	2	11	0.001082	0.000654	-2521297.465
453600	2	11	0.001093	0.000604	-2521177.333
453700	2	11	0.001126	0.000609	-2521339.213
453800	2	11	0.001140	0.000564	-2521078.301
453900	2	11	0.001109	0.000586	-2521219.524
454000	2	11	0.001124	0.000619	-2521120.747
454100	2	11	0.001118	0.000599	-2521280.312
454200	2	11	0.001113	0.000621	-2521312.296
454300	2	11	0.001146	0.000604	-2521210.248
454400	2	11	0.001136	0.000624	-2521592.047
454500	2	11	0.001133	0.000575	-2521329.037
454600	2	11	0.001121	0.000605	-2521552.340
454700	2	11	0.001131	0.000623	-2521333.892
454800	2	11	0.001138	0.000567	-2521278.477
454900	2	11	0.001122	0.000597	-2521367.478
455000	2	11	0.001108	0.000611	-2521342.871
455100	2	11	0.001110	0.000593	-2521421.753
455200	2	11	0.001089	0.000621	-2521350.137
455300	2	11	0.001130	0.000615	-2521271.067
455400	2	11	0.001147	0.000611	-2521337.368
455500	2	11	0.001138	0.000618	-2521332.961
455600	2	11	0.001143	0.000610	-2521370.605
455700	2	11	0.001150	0.000616	-2521472.580
455800	2	11	0.001148	0.000620	-2521460.715
455900	2	11	0.001133	0.000622	-2521277.671
456000	2	11	0.001129	0.000594	-2521252.480
456100	2	11	0.001114	0.000583	-2521288.647
456200	2	11	0.001133	0.000612	-2521470.801
456300	2	11	0.001146	0.000636	-2521225.353
456400	2	11	0.001122	0.000607	-2521397.005
456500	2	11	0.001121	0.000587	-2521169.709
456600	2	11	0.001115	0.000649	-2521187.533
456700	2	11	0.001117	0.000614	-2521262.314
456800	2	11	0.001119	0.000601	-2521234.387
456900	2	11	0.001145	0.000591	-2521331.031
457000	2	11	0.001115	0.000602	-2521281.255
457100	2	11	0.001105	0.000559	-2521103.162
457200	2	11	0.001099	0.000576	-2521335.054
457300	2	11	0.001108	0.000600	-2521084.347
457400	2	11	0.001092	0.000616	-2521214.173
457500	2	11	0.001104	0.000608	-2521224.071
457600	2	11	0.001121	0.000589	-2521318.429
457700	2	11	0.001121	0.000617	-2521224.007
457800	2	11	0.001130	0.000594	-2521250.263
457900	2	11	0.001149	0.000601	-2521408.504
458000	2	11	0.001138	0.000622	-2521408.934
458100	2	11	0.001142	0.000612	-2521396.135
458200	2	11	0.001103	0.000617	-2521356.611
458300	2	11	0.001119	0.000575	-2521190.695
458400	2	11	0.001084	0.000632	-2521199.653
458500	2	11	0.001105	0.000585	-2521093.930
458600	2	11	0.001093	0.000603	-2521133.919
458700	2	11	0.001124	0.000639	-2521293.295
458800	2	11	0.001157	0.000638	-2521395.629
458900	2	11	0.001153	0.000584	-2521179.359
459000	2	11	0.001139	0.000607	-2521278.007
459100	2	11	0.001159	0.000609	-2521433.359
459200	2	11	0.001127	0.000574	-2521198.244
459300	2	11	0.001182	0.000580	-2521311.468
459400	2	11	0.001144	0.000611	-2521379.217
459500	2	11	0.001157	0.000586	-2521175.613
459600	2	11	0.001152	0.000611	-2521121.848
459700	2	11	0.001137	0.000590	-2521235.557
459800	2	11	0.001119	0.000611	-2521395.776
459900	2	11	0.001129	0.000622	-2521303.436
460000	2	11	0.001106	0.000586	-2521180.712
460100	2	11	0.001102	0.000610	-2521375.692
460200	2	11	0.001140	0.000633	-2521322.327
460300	2	11	0.001110	0.000604	-2521186.045
460400	2	11	0.001106	0.000602	-2521282.781
460500	2	11	0.001110	0.000575	-2521133.532
460600	2	11	0.001097	0.000604	-2521344.230
460700	2	11	0.001101	0.000596	-2521119.132
460800	2	11	0.001124	0.000647	-2521299.107
460900	2	11	0.001132	0.000615	-2521499.714
461000	2	11	0.001143	0.000597	-2521344.088
461100	2	11	0.001096	0.000608	-2521398.254
461200	2	11	0.001096	0.000625	-2521198.813
461300	2	11	0.001149	0.000625	-2521408.875
461400	2	11	0.001167	0.000593	-2521343.274
461500	2	11	0.001147	0.000630	-2521270.698
461600	2	11	0.001136	0.000622	-2521366.301
461700	2	11	0.001154	0.000598	-2521320.723
461800	2	11	0.001148	0.000642	-2521512.784
461900	2	11	0.001169	0.000599	-2521379.561
462000	2	11	0.001140	0.000621	-2521329.881
462100	2	11	0.001138	0.000555	-2521266.408
462200	2	11	0.001122	0.000599	-2521218.369
462300	2	11	0.001094	0.000605	-2521307.315
462400	2	11	0.001107	0.000604	-2521294.944
462500	2	11	0.001090	0.000602	-2521079.328
462600	2	11	0.001106	0.000601	-2521459.833
462700	2	11	0.001133	0.000595	-2521249.251
462800	2	11	0.001174	0.000601	-2521264.923
462900	2	11	0.001141	0.000617	-2521431.662
463000	2	11	0.001131	0.000587	-2521192.989
463100	2	11	0.001129	0.000582	-2521480.944
463200	2	11	0.001135	0.000593	-2521358.749
463300	2	11	0.001120	0.000626	-2521425.282
463400	2	11	0.001132	0.000612	-2521318.510
463500	2	11	0.001132	0.000575	-2521177.456
463600	2	11	0.001112	0.000585	-2521277.470
463700	2	11	0.001111	0.000610	-2521192.075
463800	2	11	0.001149	0.000582	-2521320.111
463900	2	11	0.001128	0.000596	-2521318.538
464000	2	11	0.001106	0.000620	-2521054.511
464100	2	11	0.001101	0.000604	-2521301.857
464200	2	11	0.001124	0.000627	-2521377.208
464300	2	11	0.001149	0.000593	-2521262.409
464400	2	11	0.001119	0.000581	-2521168.568
464500	2	11	0.001136	0.000623	-2521430.069
464600	2	11	0.001135	0.000616	-2521251.241
464700	2	11	0.001126	0.000616	-2521333.668
464800	2	11	0.001129	0.000606	-2521235.032
464900	2	11	0.001168	0.000584	-2521242.849
465000	2	11	0.001151	0.000603	-2521421.466
465100	2	11	0.001123	0.000629	-2521411.478
465200	2	11	0.001134	0.000600	-2521389.081
465300	2	11	0.001162	0.000592	-2521340.893
465400	2	11	0.001134	0.000626	-2521320.555
465500	2	11	0.001106	0.000629	-2521466.885
465600	2	11	0.001115	0.000609	-2521147.711
465700	2	11	0.001119	0.000604	-2521368.546
465800	2	11	0.001103	0.000580	-2521240.624
465900	2	11	0.001131	0.000587	-2521414.686
466000	2	11	0.001120	0.000620	-2521279.949
466100	2	11	0.001109	0.000583	-2521286.958
466200	2	11	0.001108	0.000581	-2521154.452
466300	2	11	0.001161	0.000597	-2521472.410
466400	2	11	0.001153	0.000630	-2521342.679
466500	2	11	0.001141	0.000617	-2521269.298
466600	2	11	0.001109	0.000579	-2521205.638
466700	2	11	0.001144	0.000615	-2521169.078
466800	2	11	0.001142	0.000653	-2521347.029
466900	2	11	0.001144	0.000599	-2521436.709
467000	2	11	0.001123	0.000607	-2521205.252
467100	2	11	0.001117	0.000616	-2521236.747
467200	2	11	0.001098	0.000621	-2521237.742
467300	2	11	0.001113	0.000587	-2521119.726
467400	2	11	0.001141	0.000610	-2521237.867
467500	2	11	0.001119	0.000600	-2521212.344
467600	2	11	0.001125	0.000617	-2521294.603
467700	2	11	0.001114	0.000594	-2521207.550
467800	2	11	0.001138	0.000632	-2521368.802
467900	2	11	0.001115	0.000621	-2521410.722
468000	2	11	0.001094	0.000605	-2521245.141
468100	2	11	0.001125	0.000605	-2521302.916
468200	2	11	0.001099	0.000604	-2521301.187
468300	2	11	0.001108	0.000617	-2521327.573
468400	2	11	0.001117	0.000615	-2521370.565
468500	2	11	0.001111	0.000610	-2521397.083
468600	2	11	0.001086	0.000591	-2521203.416
468700	2	11	0.001086	0.000601	-2521221.427
468800	2	11	0.001163	0.000599	-2521099.896
468900	2	11	0.001122	0.000610	-2521210.758
469000	2	11	0.001146	0.000605	-2521259.510
469100	2	11	0.001121	0.000585	-2521378.794
469200	2	11	0.001103	0.000617	-2521259.814
469300	2	11	0.001113	0.000590	-2521305.707
469400	2	11	0.001134	0.000594	-2521390.446
469500	2	11	0.001117	0.000593	-2521202.983
469600	2	11	0.001120	0.000616	-2521235.261
469700	2	11	0.001130	0.000605	-2521341.866
469800	2	11	0.001156	0.000615	-2521414.824
469900	2	11	0.001163	0.000629	-2521296.411
470000	2	11	0.001155	0.000592	-2521308.661
470100	2	11	0.001156	0.000627	-2521300.293
470200	2	11	0.001116	0.000589	-2521438.164
470300	2	11	0.001134	0.000591	-2521181.161
470400	2	11	0.001150	0.000611	-2521473.376
470500	2	11	0.001135	0.000613	-2521343.183
470600	2	11	0.001134	0.000612	-2521321.629
470700	2	11	0.001146	0.000624	-2521509.696
470800	2	11	0.001159	0.000605	-2521402.586
470900	2	11	0.001115	0.000582	-2521325.380
471000	2	11	0.001118	0.000612	-2521395.864
471100	2	11	0.001129	0.000608	-2521339.669
471200	2	11	0.001106	0.000617	-2521339.787
471300	2	11	0.001133	0.000618	-2521359.268
471400	2	11	0.001128	0.000621	-2521317.505
471500	2	11	0.001114	0.000595	-2521213.573
471600	2	11	0.001136	0.000607	-2521392.008
471700	2	11	0.001184	0.000592	-2521367.317
471800	2	11	0.001139	0.000622	-2521375.221
471900	2	11	0.001112	0.000592	-2521165.614
472000	2	11	0.001117	0.000597	-2521293.147
472100	2	11	0.001100	0.000610	-2521224.390
472200	2	11	0.001113	0.000606	-2521224.737
472300	2	11	0.001108	0.000595	-2521186.536
472400	2	11	0.001145	0.000586	-2521271.767
472500	2	11	0.001144	0.000597	-2521362.298
472600	2	11	0.001124	0.000609	-2521207.874
472700	2	11	0.001151	0.000595	-2521479.525
472800	2	11	0.001119	0.000593	-2521311.217
472900	2	11	0.001133	0.000604	-2521407.051
473000	2	11	0.001136	0.000607	-2521293.647
473100	2	11	0.001153	0.000623	-2521413.734
473200	2	11	0.001150	0.000606	-2521237.247
473300	2	11	0.001160	0.000594	-2521446.676
473400	2	11	0.001125	0.000572	-2521135.027
473500	2	11	0.001148	0.000627	-2521272.097
473600	2	11	0.001162	0.000654	-2521405.651
473700	2	11	0.001114	0.000608	-2521328.127
473800	2	11	0.001128	0.000626	-2521341.219
473900	2	11	0.001128	0.000612	-2521238.940
474000	2	11	0.001160	0.000652	-2521441.086
474100	2	11	0.001155	0.000627	-2521509.409
474200	2	11	0.001166	0.000594	-2521417.503
474300	2	11	0.001149	0.000625	-2521339.011
474400	2	11	0.001137	0.000594	-2521321.656
474500	2	11	0.001167	0.000602	-2521319.129
474600	2	11	0.001125	0.000592	-2521434.060
474700	2	11	0.001164	0.000634	-2521512.466
474800	2	11	0.001109	0.000590	-2521315.223
474900	2	11	0.001133	0.000607	-2521173.964
475000	2	11	0.001135	0.000620	-2521209.136
475100	2	11	0.001127	0.000595	-2521281.973
475200	2	11	0.001146	0.000625	-2521270.753
475300	2	11	0.001152	0.000607	-2521374.638
475400	2	11	0.001123	0.000611	-2521449.311
475500	2	11	0.001164	0.000598	-2521279.286
475600	2	11	0.001145	0.000612	-2521326.273
475700	2	11	0.001132	0.000624	-2521321.312
475800	2	11	0.001112	0.000638	-2521529.615
475900	2	11	0.001108	0.000610	-2521279.502
476000	2	11	0.001113	0.000640	-2521442.261
476100	2	11	0.001127	0.000591	-2521278.087
476200	2	11	0.001138	0.000589	-2521464.423
476300	2	11	0.001171	0.000605	-2521417.463
476400	2	11	0.001169	0.000605	-2521452.550
476500	2	11	0.001116	0.000625	-2521412.814
476600	2	11	0.001113	0.000614	-2521301.877
476700	2	11	0.001112	0.000624	-2521129.524
476800	2	11	0.001143	0.000634	-2521384.098
476900	2	11	0.001124	0.000638	-2521289.706
477000	2	11	0.001138	0.000599	-2521284.403
477100	2	11	0.001116	0.000638	-2521234.160
477200	2	11	0.001096	0.000616	-2521184.514
477300	2	11	0.001137	0.000585	-2521277.327
477400	2	11	0.001090	0.000599	-2521147.280
477500	2	11	0.001131	0.000609	-2521290.440
477600	2	11	0.001102	0.000627	-2521288.586
477700	2	11	0.001132	0.000600	-2521227.588
477800	2	11	0.001130	0.000591	-2521175.329
477900	2	11	0.001130	0.000573	-2521251.152
478000	2	11	0.001103	0.000604	-2521233.104
478100	2	11	0.001083	0.000611	-2521086.350
478200	2	11	0.001109	0.000579	-2521377.460
478300	2	11	0.001141	0.000627	-2521523.434
478400	2	11	0.001151	0.000607	-2521397.897
478500	2	11	0.001189	0.000643	-2521640.516
478600	2	11	0.001163	0.000636	-2521439.936
478700	2	11	0.001159	0.000629	-2521563.608
478800	2	11	0.001133	0.000610	-2521311.463
478900	2	11	0.001167	0.000618	-2521473.316
479000	2	11	0.001145	0.000605	-2521143.412
479100	2	11	0.001149	0.000601	-2521155.338
479200	2	11	0.001133	0.000593	-2521287.783
479300	2	11	0.001118	0.000595	-2521386.662
479400	2	11	0.001138	0.000624	-2521473.648
479500	2	11	0.001145	0.000603	-2521234.169
479600	2	11	0.001157	0.000629	-2521492.581
479700	2	11	0.001161	0.000604	-2521284.817
479800	2	11	0.001160	0.000599	-2521372.745
479900	2	11	0.001113	0.000592	-2521290.082
480000	2	11	0.001104	0.000604	-2521373.515
480100	2	11	0.001115	0.000603	-2521316.811
480200	2	11	0.001150	0.000624	-2521267.759
480300	2	11	0.001128	0.000608	-2521540.535
480400	2	11	0.001149	0.000612	-2521325.332
480500	2	11	0.001129	0.000607	-2521278.999
480600	2	11	0.001106	0.000631	-2521419.348
480700	2	11	0.001147	0.000598	-2521374.905
480800	2	11	0.001117	0.000594	-2521282.106
480900	2	11	0.001164	0.000556	-2521277.111
481000	2	11	0.001144	0.000596	-2521500.801
481100	2	11	0.001135	0.000621	-2521253.929
481200	2	11	0.001088	0.000605	-2521246.283
481300	2	11	0.001143	0.000613	-2521329.757
481400	2	11	0.001153	0.000614	-2521277.499
481500	2	11	0.001137	0.000611	-2521357.894
481600	2	11	0.001126	0.000649	-2521572.760
481700	2	11	0.001129	0.000628	-2521403.311
481800	2	11	0.001125	0.000605	-2521322.096
481900	2	11	0.001102	0.000595	-2521310.449
482000	2	11	0.001105	0.000610	-2521264.483
482100	2	11	0.001132	0.000599	-2521300.796
482200	2	11	0.001144	0.000628	-2521516.482
482300	2	11	0.001119	0.000581	-2521233.825
482400	2	11	0.001116	0.000623	-2521270.026
482500	2	11	0.001081	0.000587	-2521232.020
482600	2	11	0.001073	0.000589	-2521414.623
482700	2	11	0.001099	0.000623	-2521341.986
482800	2	11	0.001114	0.000594	-2521348.024
482900	2	11	0.001116	0.000600	-2521277.381
483000	2	11	0.001113	0.000587	-2521258.386
483100	2	11	0.001111	0.000581	-2521124.079
483200	2	11	0.001110	0.000612	-2521276.974
483300	2	11	0.001116	0.000609	-2521328.472
483400	2	11	0.001116	0.000611	-2521246.248
483500	2	11	0.001144	0.000581	-2521171.691
483600	2	11	0.001140	0.000605	-2521452.707
483700	2	11	0.001125	0.000609	-2521353.775
483800	2	11	0.001121	0.000568	-2521287.197
483900	2	11	0.001126	0.000602	-2521303.837
484000	2	11	0.001120	0.000651	-2521356.697
484100	2	11	0.001109	0.000592	-2521391.256
484200	2	11	0.001160	0.000613	-2521446.457
484300	2	11	0.001144	0.000596	-2521157.614
484400	2	11	0.001122	0.000604	-2521358.190
484500	2	11	0.001112	0.000638	-2521329.288
484600	2	11	0.001111	0.000592	-2521333.939
484700	2	11	0.001109	0.000587	-2521281.217
484800	2	11	0.001124	0.000622	-2521267.741
484900	2	11	0.001125	0.000625	-2521152.812
485000	2	11	0.001078	0.000608	-2521274.462
485100	2	11	0.001107	0.000591	-2521317.088
485200	2	11	0.001125	0.000629	-2521348.329
485300	2	11	0.001107	0.000604	-2521163.927
485400	2	11	0.001149	0.000627	-2521273.644
485500	2	11	0.001109	0.000581	-2521391.589
485600	2	11	0.001088	0.000603	-2521351.086
485700	2	11	0.001099	0.000596	-2521194.393
485800	2	11	0.001127	0.000602	-2521356.465
485900	2	11	0.001135	0.000606	-2521343.222
486000	2	11	0.001143	0.000612	-2521254.363
486100	2	11	0.001101	0.000593	-2521334.912
486200	2	11	0.001098	0.000630	-2521396.819
486300	2	11	0.001120	0.000602	-2521293.547
486400	2	11	0.001147	0.000622	-2521264.007
486500	2	11	0.001117	0.000626	-2521306.567
486600	2	11	0.001130	0.000627	-2521363.962
486700	2	11	0.001121	0.000638	-2521396.054
486800	2	11	0.001124	0.000602	-2521166.198
486900	2	11	0.001103	0.000627	-2521172.245
487000	2	11	0.001127	0.000603	-2521139.884
487100	2	11	0.001089	0.000643	-2521212.439
487200	2	11	0.001129	0.000610	-2521171.717
487300	2	11	0.001108	0.000584	-2521255.242
487400	2	11	0.001106	0.000594	-2521204.202
487500	2	11	0.001134	0.000594	-2521231.679
487600	2	11	0.001134	0.000583	-2521240.631
487700	2	11	0.001133	0.000617	-2521319.997
487800	2	11	0.001148	0.000589	-2521321.591
487900	2	11	0.001129	0.000587	-2521134.938
488000	2	11	0.001126	0.000596	-2521321.166
488100	2	11	0.001146	0.000598	-2521335.578
488200	2	11	0.001143	0.000615	-2521448.616
488300	2	11	0.001111	0.000604	-2521202.873
488400	2	11	0.001132	0.000612	-2521251.454
488500	2	11	0.001119	0.000627	-2521421.912
488600	2	11	0.001152	0.000630	-2521343.563
488700	2	11	0.001142	0.000588	-2521425.549
488800	2	11	0.001144	0.000590	-2521176.577
488900	2	11	0.001119	0.000595	-2521307.223
489000	2	11	0.001126	0.000594	-2521284.450
489100	2	11	0.001167	0.000611	-2521429.262
489200	2	11	0.001178	0.000606	-2521499.088
489300	2	11	0.001161	0.000608	-2521436.844
489400	2	11	0.001127	0.000612	-2521541.087
489500	2	11	0.001145	0.000615	-2521458.537
489600	2	11	0.001170	0.000612	-2521591.418
489700	2	11	0.001129	0.000600	-2521192.051
489800	2	11	0.001094	0.000622	-2521385.031
489900	2	11	0.001106	0.000591	-2521272.880
490000	2	11	0.001095	0.000627	-2521420.976
490100	2	11	0.001103	0.000613	-2521254.022
490200	2	11	0.001134	0.000599	-2521184.541
490300	2	11	0.001106	0.000605	-2521180.859
490400	2	11	0.001125	0.000646	-2521440.626
490500	2	11	0.001113	0.000625	-2521266.529
490600	2	11	0.001118	0.000625	-2521343.087
490700	2	11	0.001118	0.000598	-2521301.759
490800	2	11	0.001138	0.000614	-2521356.779
490900	2	11	0.001139	0.000610	-2521419.066
491000	2	11	0.001147	0.000616	-2521230.018
491100	2	11	0.001127	0.000612	-2521416.941
491200	2	11	0.001137	0.000644	-2521418.696
491300	2	11	0.001165	0.000631	-2521447.244
491400	2	11	0.001141	0.000595	-2521444.281
491500	2	11	0.001137	0.000601	-2521408.696
491600	2	11	0.001139	0.000600	-2521076.713
491700	2	11	0.001144	0.000600	-2521312.780
491800	2	11	0.001125	0.000590	-2521122.015
491900	2	11	0.001174	0.000591	-2521387.890
492000	2	11	0.001150	0.000616	-2521429.709
492100	2	11	0.001142	0.000616	-2521385.814
492200	2	11	0.001118	0.000595	-2521174.497
492300	2	11	0.001165	0.000595	-2521216.714
492400	2	11	0.001144	0.000606	-2521347.103
492500	2	11	0.001121	0.000619	-2521044.840
492600	2	11	0.001106	0.000592	-2521415.567
492700	2	11	0.001126	0.000581	-2521206.444
492800	2	11	0.001104	0.000579	-2521257.846
492900	2	11	0.001142	0.000608	-2521301.311
493000	2	11	0.001123	0.000611	-2521443.028
493100	2	11	0.001125	0.000615	-2521296.925
493200	2	11	0.001134	0.000590	-2521377.904
493300	2	11	0.001141	0.000595	-2521397.189
493400	2	11	0.001120	0.000602	-2521307.917
493500	2	11	0.001104	0.000587	-2521212.490
493600	2	11	0.001114	0.000605	-2521185.674
493700	2	11	0.001123	0.000592	-2521174.472
493800	2	11	0.001083	0.000615	-2521189.841
493900	2	11	0.001099	0.000562	-2521191.121
494000	2	11	0.001140	0.000584	-2521192.079
494100	2	11	0.001126	0.000578	-2521209.937
494200	2	11	0.001114	0.000587	-2521160.375
494300	2	11	0.001089	0.000588	-2521333.783
494400	2	11	0.001114	0.000608	-2521232.577
494500	2	11	0.001112	0.000609	-2521302.249
494600	2	11	0.001135	0.000589	-2521380.319
494700	2	11	0.001123	0.000572	-2521169.169
494800	2	11	0.001115	0.000617	-2521370.096
494900	2	11	0.001095	0.000638	-2521376.343
495000	2	11	0.001121	0.000599	-2521291.814
495100	2	11	0.001136	0.000635	-2521382.193
495200	2	11	0.001100	0.000590	-2521178.624
495300	2	11	0.001155	0.000615	-2521276.949
495400	2	11	0.001175	0.000612	-2521470.389
495500	2	11	0.001136	0.000644	-2521397.699
495600	2	11	0.001098	0.000601	-2521294.645
495700	2	11	0.001101	0.000624	-2521242.565
495800	2	11	0.001121	0.000632	-2521250.261
495900	2	11	0.001149	0.000612	-2521321.402
496000	2	11	0.001123	0.000618	-2521322.814
496100	2	11	0.001150	0.000611	-2521251.534
496200	2	11	0.001113	0.000643	-2521259.942
496300	2	11	0.001144	0.000622	-2521293.303
496400	2	11	0.001128	0.000583	-2521344.402
496500	2	11	0.001122	0.000618	-2521366.417
