Gen	np	tree	tau_4EminEmyoxEsp	lnL
358800	2	11	0.001142	0.000597	-2521352.206
358900	2	11	0.001118	0.000591	-2521087.643
359000	2	11	0.001132	0.000575	-2521346.764
359100	2	11	0.001134	0.000577	-2521289.269
359200	2	11	0.001129	0.000596	-2521399.054
359300	2	11	0.001139	0.000601	-2521271.494
359400	2	11	0.001146	0.000611	-2521295.663
359500	2	11	0.001130	0.000624	-2521298.607
359600	2	11	0.001093	0.000625	-2521316.073
359700	2	11	0.001081	0.000631	-2521399.851
359800	2	11	0.001104	0.000574	-2521291.531
359900	2	11	0.001125	0.000600	-2521367.642
360000	2	11	0.001112	0.000590	-2521288.388
360100	2	11	0.001102	0.000594	-2521398.314
360200	2	11	0.001142	0.000597	-2521408.185
360300	2	11	0.001100	0.000637	-2521428.620
360400	2	11	0.001065	0.000577	-2521256.861
360500	2	11	0.001083	0.000615	-2521274.157
360600	2	11	0.001104	0.000621	-2521376.793
360700	2	11	0.001107	0.000588	-2521288.366
360800	2	11	0.001155	0.000621	-2521362.312
360900	2	11	0.001159	0.000653	-2521452.626
361000	2	11	0.001122	0.000625	-2521288.314
361100	2	11	0.001153	0.000601	-2521258.347
361200	2	11	0.001139	0.000588	-2521313.021
361300	2	11	0.001113	0.000604	-2521423.265
361400	2	11	0.001126	0.000596	-2521527.318
361500	2	11	0.001098	0.000604	-2521168.463
361600	2	11	0.001115	0.000607	-2521366.598
361700	2	11	0.001122	0.000597	-2521314.316
361800	2	11	0.001145	0.000583	-2521280.974
361900	2	11	0.001160	0.000577	-2521321.393
362000	2	11	0.001130	0.000607	-2521160.961
362100	2	11	0.001106	0.000618	-2521356.625
362200	2	11	0.001112	0.000607	-2521304.562
362300	2	11	0.001121	0.000586	-2521218.222
362400	2	11	0.001114	0.000603	-2521272.763
362500	2	11	0.001106	0.000614	-2521196.524
362600	2	11	0.001138	0.000628	-2521279.419
362700	2	11	0.001140	0.000622	-2521188.866
362800	2	11	0.001113	0.000637	-2521302.981
362900	2	11	0.001091	0.000587	-2521240.543
363000	2	11	0.001149	0.000622	-2521303.041
363100	2	11	0.001129	0.000597	-2521276.857
363200	2	11	0.001132	0.000601	-2521150.419
363300	2	11	0.001135	0.000590	-2521250.251
363400	2	11	0.001135	0.000603	-2521359.374
363500	2	11	0.001152	0.000624	-2521428.400
363600	2	11	0.001135	0.000610	-2521288.937
363700	2	11	0.001122	0.000625	-2521366.305
363800	2	11	0.001169	0.000631	-2521642.519
363900	2	11	0.001182	0.000606	-2521554.209
364000	2	11	0.001152	0.000586	-2521323.687
364100	2	11	0.001107	0.000625	-2521195.090
364200	2	11	0.001114	0.000597	-2521416.636
364300	2	11	0.001119	0.000584	-2521188.309
364400	2	11	0.001099	0.000598	-2521427.572
364500	2	11	0.001110	0.000606	-2521397.136
364600	2	11	0.001138	0.000575	-2521430.626
364700	2	11	0.001139	0.000611	-2521275.921
364800	2	11	0.001130	0.000622	-2521138.314
364900	2	11	0.001084	0.000576	-2521266.496
365000	2	11	0.001086	0.000553	-2521028.794
365100	2	11	0.001127	0.000616	-2521307.503
365200	2	11	0.001136	0.000601	-2521390.777
365300	2	11	0.001132	0.000582	-2521357.408
365400	2	11	0.001127	0.000585	-2521399.762
365500	2	11	0.001133	0.000583	-2521292.924
365600	2	11	0.001142	0.000610	-2521436.096
365700	2	11	0.001142	0.000560	-2521429.475
365800	2	11	0.001114	0.000588	-2521396.100
365900	2	11	0.001147	0.000609	-2521352.916
366000	2	11	0.001144	0.000586	-2521324.837
366100	2	11	0.001143	0.000606	-2521327.493
366200	2	11	0.001145	0.000619	-2521349.202
366300	2	11	0.001101	0.000621	-2521409.872
366400	2	11	0.001154	0.000590	-2521330.606
366500	2	11	0.001134	0.000607	-2521278.346
366600	2	11	0.001150	0.000609	-2521494.764
366700	2	11	0.001135	0.000601	-2521261.040
366800	2	11	0.001101	0.000586	-2521216.774
366900	2	11	0.001136	0.000605	-2521299.949
367000	2	11	0.001136	0.000584	-2521400.449
367100	2	11	0.001145	0.000587	-2521455.294
367200	2	11	0.001111	0.000600	-2521185.835
367300	2	11	0.001125	0.000619	-2521383.796
367400	2	11	0.001125	0.000583	-2521339.557
367500	2	11	0.001147	0.000621	-2521539.327
367600	2	11	0.001171	0.000601	-2521299.446
367700	2	11	0.001155	0.000593	-2521378.597
367800	2	11	0.001165	0.000582	-2521326.381
367900	2	11	0.001132	0.000626	-2521328.497
368000	2	11	0.001118	0.000613	-2521267.857
368100	2	11	0.001115	0.000609	-2521334.883
368200	2	11	0.001141	0.000629	-2521295.596
368300	2	11	0.001086	0.000615	-2521232.289
368400	2	11	0.001129	0.000605	-2521441.897
368500	2	11	0.001131	0.000610	-2521394.878
368600	2	11	0.001119	0.000599	-2521378.144
368700	2	11	0.001126	0.000608	-2521372.839
368800	2	11	0.001134	0.000614	-2521206.154
368900	2	11	0.001131	0.000613	-2521318.045
369000	2	11	0.001121	0.000624	-2521350.964
369100	2	11	0.001120	0.000596	-2521229.089
369200	2	11	0.001149	0.000600	-2521270.624
369300	2	11	0.001161	0.000571	-2521281.415
369400	2	11	0.001165	0.000618	-2521519.275
369500	2	11	0.001155	0.000584	-2521181.765
369600	2	11	0.001143	0.000588	-2521473.774
369700	2	11	0.001132	0.000601	-2521265.587
369800	2	11	0.001107	0.000631	-2521392.016
369900	2	11	0.001094	0.000593	-2521279.999
370000	2	11	0.001136	0.000589	-2521368.253
370100	2	11	0.001100	0.000630	-2521384.099
370200	2	11	0.001120	0.000581	-2521329.222
370300	2	11	0.001118	0.000586	-2521264.985
370400	2	11	0.001108	0.000591	-2521294.133
370500	2	11	0.001114	0.000591	-2521306.299
370600	2	11	0.001113	0.000612	-2521367.216
370700	2	11	0.001105	0.000622	-2521431.422
370800	2	11	0.001108	0.000598	-2521444.663
370900	2	11	0.001119	0.000619	-2521510.638
371000	2	11	0.001112	0.000600	-2521284.689
371100	2	11	0.001135	0.000585	-2521502.709
371200	2	11	0.001131	0.000592	-2521315.412
371300	2	11	0.001115	0.000603	-2521207.573
371400	2	11	0.001076	0.000619	-2521224.450
371500	2	11	0.001102	0.000583	-2521172.908
371600	2	11	0.001118	0.000594	-2521185.187
371700	2	11	0.001115	0.000590	-2521249.067
371800	2	11	0.001165	0.000606	-2521328.007
371900	2	11	0.001124	0.000587	-2521136.335
372000	2	11	0.001108	0.000604	-2521317.066
372100	2	11	0.001097	0.000618	-2521177.275
372200	2	11	0.001156	0.000610	-2521239.986
372300	2	11	0.001120	0.000611	-2521177.396
372400	2	11	0.001156	0.000636	-2521381.732
372500	2	11	0.001181	0.000600	-2521163.222
372600	2	11	0.001169	0.000649	-2521649.524
372700	2	11	0.001160	0.000618	-2521407.233
372800	2	11	0.001151	0.000613	-2521364.110
372900	2	11	0.001144	0.000594	-2521368.025
373000	2	11	0.001105	0.000612	-2521223.570
373100	2	11	0.001112	0.000627	-2521297.626
373200	2	11	0.001141	0.000615	-2521516.444
373300	2	11	0.001151	0.000607	-2521478.414
373400	2	11	0.001160	0.000616	-2521266.347
373500	2	11	0.001149	0.000615	-2521292.972
373600	2	11	0.001128	0.000612	-2521502.680
373700	2	11	0.001129	0.000578	-2521302.923
373800	2	11	0.001157	0.000578	-2521264.270
373900	2	11	0.001104	0.000609	-2521379.143
374000	2	11	0.001116	0.000614	-2521309.770
374100	2	11	0.001105	0.000596	-2521197.964
374200	2	11	0.001104	0.000578	-2521215.075
374300	2	11	0.001116	0.000617	-2521323.346
374400	2	11	0.001115	0.000585	-2521246.539
374500	2	11	0.001124	0.000584	-2521351.695
374600	2	11	0.001126	0.000577	-2521399.327
374700	2	11	0.001123	0.000623	-2521303.029
374800	2	11	0.001122	0.000617	-2521318.700
374900	2	11	0.001145	0.000592	-2521088.123
375000	2	11	0.001137	0.000593	-2521442.848
375100	2	11	0.001127	0.000599	-2521217.395
375200	2	11	0.001166	0.000630	-2521426.678
375300	2	11	0.001147	0.000600	-2521273.686
375400	2	11	0.001166	0.000645	-2521337.460
375500	2	11	0.001140	0.000578	-2521059.685
375600	2	11	0.001136	0.000624	-2521296.060
375700	2	11	0.001108	0.000633	-2521425.459
375800	2	11	0.001131	0.000614	-2521452.478
375900	2	11	0.001127	0.000615	-2521437.769
376000	2	11	0.001131	0.000583	-2521298.810
376100	2	11	0.001130	0.000623	-2521387.598
376200	2	11	0.001135	0.000599	-2521300.281
376300	2	11	0.001111	0.000590	-2521312.336
376400	2	11	0.001123	0.000579	-2521228.972
376500	2	11	0.001148	0.000594	-2521278.265
376600	2	11	0.001118	0.000611	-2521283.813
376700	2	11	0.001130	0.000592	-2521249.234
376800	2	11	0.001098	0.000595	-2521221.661
376900	2	11	0.001117	0.000617	-2521397.820
377000	2	11	0.001090	0.000616	-2521352.042
377100	2	11	0.001081	0.000619	-2521198.078
377200	2	11	0.001093	0.000626	-2521145.608
377300	2	11	0.001112	0.000584	-2521214.165
377400	2	11	0.001124	0.000584	-2521353.512
377500	2	11	0.001083	0.000606	-2521287.628
377600	2	11	0.001099	0.000576	-2521243.637
377700	2	11	0.001089	0.000619	-2521446.882
377800	2	11	0.001132	0.000592	-2521405.209
377900	2	11	0.001138	0.000633	-2521583.409
378000	2	11	0.001120	0.000603	-2521496.697
378100	2	11	0.001120	0.000639	-2521504.796
378200	2	11	0.001130	0.000583	-2521421.840
378300	2	11	0.001147	0.000578	-2521275.356
378400	2	11	0.001183	0.000599	-2521368.523
378500	2	11	0.001134	0.000606	-2521269.048
378600	2	11	0.001162	0.000597	-2521326.297
378700	2	11	0.001100	0.000617	-2521358.691
378800	2	11	0.001129	0.000630	-2521410.433
378900	2	11	0.001145	0.000609	-2521435.502
379000	2	11	0.001099	0.000611	-2521482.820
379100	2	11	0.001102	0.000595	-2521157.159
379200	2	11	0.001118	0.000611	-2521320.459
379300	2	11	0.001124	0.000625	-2521368.019
379400	2	11	0.001123	0.000610	-2521276.046
379500	2	11	0.001108	0.000604	-2521164.681
379600	2	11	0.001127	0.000613	-2521327.771
379700	2	11	0.001119	0.000628	-2521431.447
379800	2	11	0.001113	0.000623	-2521280.294
379900	2	11	0.001136	0.000607	-2521373.577
380000	2	11	0.001143	0.000614	-2521353.076
380100	2	11	0.001105	0.000569	-2521263.639
380200	2	11	0.001113	0.000611	-2521315.979
380300	2	11	0.001089	0.000610	-2521297.773
380400	2	11	0.001127	0.000614	-2521422.816
380500	2	11	0.001115	0.000621	-2521314.384
380600	2	11	0.001109	0.000630	-2521331.615
380700	2	11	0.001119	0.000594	-2521345.775
380800	2	11	0.001131	0.000609	-2521338.920
380900	2	11	0.001147	0.000581	-2521304.730
381000	2	11	0.001162	0.000609	-2521202.589
381100	2	11	0.001160	0.000608	-2521414.668
381200	2	11	0.001149	0.000614	-2521507.347
381300	2	11	0.001143	0.000596	-2521401.590
381400	2	11	0.001128	0.000627	-2521408.713
381500	2	11	0.001124	0.000598	-2521362.936
381600	2	11	0.001124	0.000582	-2521271.101
381700	2	11	0.001130	0.000605	-2521321.325
381800	2	11	0.001129	0.000601	-2521327.869
381900	2	11	0.001128	0.000643	-2521377.868
382000	2	11	0.001171	0.000604	-2521253.186
382100	2	11	0.001108	0.000608	-2521293.912
382200	2	11	0.001107	0.000585	-2521123.172
382300	2	11	0.001138	0.000595	-2521060.120
382400	2	11	0.001136	0.000581	-2521300.662
382500	2	11	0.001120	0.000601	-2521334.229
382600	2	11	0.001109	0.000602	-2521256.966
382700	2	11	0.001120	0.000585	-2521389.009
382800	2	11	0.001143	0.000620	-2521206.245
382900	2	11	0.001142	0.000651	-2521411.047
383000	2	11	0.001132	0.000604	-2521456.546
383100	2	11	0.001098	0.000626	-2521316.608
383200	2	11	0.001123	0.000602	-2521398.259
383300	2	11	0.001147	0.000592	-2521419.463
383400	2	11	0.001136	0.000646	-2521510.153
383500	2	11	0.001151	0.000622	-2521370.235
383600	2	11	0.001127	0.000588	-2521290.639
383700	2	11	0.001110	0.000610	-2521241.717
383800	2	11	0.001107	0.000587	-2521487.346
383900	2	11	0.001105	0.000590	-2521424.672
384000	2	11	0.001148	0.000611	-2521211.578
384100	2	11	0.001128	0.000594	-2521211.854
384200	2	11	0.001149	0.000595	-2521308.063
384300	2	11	0.001127	0.000637	-2521452.935
384400	2	11	0.001145	0.000595	-2521430.130
384500	2	11	0.001126	0.000597	-2521287.591
384600	2	11	0.001126	0.000596	-2521224.825
384700	2	11	0.001103	0.000585	-2521155.711
384800	2	11	0.001097	0.000620	-2521209.044
384900	2	11	0.001123	0.000613	-2521120.594
385000	2	11	0.001095	0.000589	-2521359.951
385100	2	11	0.001155	0.000595	-2521498.581
385200	2	11	0.001118	0.000619	-2521218.385
385300	2	11	0.001159	0.000584	-2521374.141
385400	2	11	0.001115	0.000608	-2521318.468
385500	2	11	0.001103	0.000603	-2521239.928
385600	2	11	0.001118	0.000621	-2521314.531
385700	2	11	0.001123	0.000611	-2521286.279
385800	2	11	0.001102	0.000578	-2521214.740
385900	2	11	0.001122	0.000596	-2521189.360
386000	2	11	0.001136	0.000590	-2521169.669
386100	2	11	0.001120	0.000608	-2521343.366
386200	2	11	0.001144	0.000619	-2521380.275
386300	2	11	0.001102	0.000602	-2521237.738
386400	2	11	0.001143	0.000623	-2521416.765
386500	2	11	0.001138	0.000596	-2521193.009
386600	2	11	0.001155	0.000603	-2521372.133
386700	2	11	0.001118	0.000611	-2521459.336
386800	2	11	0.001143	0.000615	-2521667.407
386900	2	11	0.001181	0.000614	-2521410.048
387000	2	11	0.001137	0.000586	-2521386.591
387100	2	11	0.001155	0.000617	-2521536.604
387200	2	11	0.001127	0.000604	-2521165.449
387300	2	11	0.001136	0.000607	-2521440.257
387400	2	11	0.001136	0.000611	-2521261.958
387500	2	11	0.001147	0.000593	-2521316.990
387600	2	11	0.001103	0.000596	-2521334.415
387700	2	11	0.001150	0.000602	-2521276.588
387800	2	11	0.001131	0.000600	-2521628.811
387900	2	11	0.001109	0.000625	-2521411.442
388000	2	11	0.001153	0.000621	-2521572.050
388100	2	11	0.001108	0.000627	-2521547.974
388200	2	11	0.001172	0.000605	-2521379.050
388300	2	11	0.001135	0.000613	-2521281.367
388400	2	11	0.001120	0.000592	-2521517.177
388500	2	11	0.001126	0.000650	-2521259.638
388600	2	11	0.001143	0.000576	-2521422.067
388700	2	11	0.001117	0.000605	-2521270.177
388800	2	11	0.001141	0.000616	-2521308.016
388900	2	11	0.001120	0.000616	-2521290.936
389000	2	11	0.001127	0.000592	-2521183.442
389100	2	11	0.001086	0.000594	-2521270.842
389200	2	11	0.001098	0.000620	-2521294.133
389300	2	11	0.001108	0.000605	-2521351.141
389400	2	11	0.001122	0.000582	-2521226.999
389500	2	11	0.001079	0.000623	-2521124.301
389600	2	11	0.001132	0.000591	-2521106.894
389700	2	11	0.001163	0.000620	-2521560.946
389800	2	11	0.001143	0.000609	-2521309.846
389900	2	11	0.001148	0.000625	-2521438.044
390000	2	11	0.001145	0.000608	-2521352.331
390100	2	11	0.001113	0.000619	-2521446.533
390200	2	11	0.001142	0.000616	-2521334.918
390300	2	11	0.001141	0.000589	-2521384.312
390400	2	11	0.001151	0.000633	-2521337.702
390500	2	11	0.001109	0.000600	-2521327.877
390600	2	11	0.001088	0.000602	-2521073.453
390700	2	11	0.001095	0.000607	-2521348.609
390800	2	11	0.001087	0.000644	-2521328.641
390900	2	11	0.001060	0.000609	-2521182.450
391000	2	11	0.001118	0.000591	-2521257.649
391100	2	11	0.001122	0.000582	-2521115.376
391200	2	11	0.001089	0.000603	-2521147.637
391300	2	11	0.001124	0.000593	-2521193.664
391400	2	11	0.001106	0.000593	-2521274.499
391500	2	11	0.001103	0.000602	-2521157.341
391600	2	11	0.001100	0.000604	-2521505.797
391700	2	11	0.001138	0.000596	-2521117.977
391800	2	11	0.001139	0.000641	-2521340.302
391900	2	11	0.001142	0.000606	-2521367.106
392000	2	11	0.001131	0.000587	-2521212.975
392100	2	11	0.001143	0.000601	-2521390.084
392200	2	11	0.001103	0.000584	-2521335.607
392300	2	11	0.001124	0.000657	-2521199.147
392400	2	11	0.001104	0.000595	-2521395.727
392500	2	11	0.001103	0.000621	-2521253.448
392600	2	11	0.001125	0.000615	-2521191.842
392700	2	11	0.001088	0.000620	-2521347.905
392800	2	11	0.001118	0.000590	-2521333.510
392900	2	11	0.001090	0.000608	-2521281.161
393000	2	11	0.001116	0.000611	-2521311.121
393100	2	11	0.001126	0.000579	-2521420.469
393200	2	11	0.001113	0.000618	-2521482.429
393300	2	11	0.001117	0.000596	-2521421.171
393400	2	11	0.001133	0.000606	-2521395.534
393500	2	11	0.001114	0.000625	-2521426.518
393600	2	11	0.001139	0.000612	-2521393.235
393700	2	11	0.001105	0.000608	-2521244.944
393800	2	11	0.001084	0.000629	-2521267.671
393900	2	11	0.001124	0.000603	-2521425.737
394000	2	11	0.001112	0.000603	-2521296.286
394100	2	11	0.001099	0.000592	-2521445.888
394200	2	11	0.001137	0.000631	-2521613.656
394300	2	11	0.001120	0.000609	-2521253.089
394400	2	11	0.001120	0.000621	-2521469.925
394500	2	11	0.001149	0.000616	-2521302.688
394600	2	11	0.001129	0.000616	-2521382.680
394700	2	11	0.001136	0.000581	-2521175.896
394800	2	11	0.001079	0.000594	-2521044.430
394900	2	11	0.001135	0.000632	-2521297.291
395000	2	11	0.001143	0.000629	-2521336.513
395100	2	11	0.001133	0.000582	-2521170.520
395200	2	11	0.001150	0.000610	-2521483.742
395300	2	11	0.001164	0.000618	-2521389.799
395400	2	11	0.001110	0.000604	-2521319.645
395500	2	11	0.001120	0.000612	-2521332.382
395600	2	11	0.001131	0.000595	-2521184.550
395700	2	11	0.001134	0.000602	-2521389.469
395800	2	11	0.001111	0.000612	-2521151.110
395900	2	11	0.001110	0.000610	-2521375.819
396000	2	11	0.001123	0.000610	-2521302.793
396100	2	11	0.001143	0.000594	-2521166.825
396200	2	11	0.001144	0.000598	-2521451.469
396300	2	11	0.001092	0.000590	-2521314.670
396400	2	11	0.001118	0.000621	-2521408.287
396500	2	11	0.001119	0.000609	-2521299.842
396600	2	11	0.001119	0.000615	-2521368.548
396700	2	11	0.001110	0.000587	-2521271.064
396800	2	11	0.001128	0.000607	-2521311.060
396900	2	11	0.001139	0.000598	-2521260.993
397000	2	11	0.001133	0.000623	-2521209.764
397100	2	11	0.001102	0.000618	-2521124.971
397200	2	11	0.001116	0.000615	-2521350.523
397300	2	11	0.001126	0.000586	-2521204.868
397400	2	11	0.001116	0.000624	-2521288.440
397500	2	11	0.001174	0.000601	-2521299.914
397600	2	11	0.001132	0.000582	-2521195.811
397700	2	11	0.001103	0.000604	-2521297.504
397800	2	11	0.001088	0.000601	-2521300.165
397900	2	11	0.001109	0.000596	-2521393.384
398000	2	11	0.001118	0.000629	-2521194.166
398100	2	11	0.001118	0.000618	-2521307.086
398200	2	11	0.001114	0.000608	-2521455.735
398300	2	11	0.001126	0.000613	-2521637.844
398400	2	11	0.001116	0.000645	-2521327.895
398500	2	11	0.001124	0.000628	-2521221.982
398600	2	11	0.001112	0.000602	-2521476.043
398700	2	11	0.001160	0.000599	-2521259.954
398800	2	11	0.001141	0.000587	-2521288.646
398900	2	11	0.001115	0.000600	-2521235.142
399000	2	11	0.001082	0.000584	-2521232.243
399100	2	11	0.001128	0.000594	-2521194.353
399200	2	11	0.001140	0.000587	-2521104.041
399300	2	11	0.001125	0.000625	-2521417.691
399400	2	11	0.001104	0.000664	-2521532.876
399500	2	11	0.001099	0.000619	-2521283.661
399600	2	11	0.001146	0.000582	-2521538.108
399700	2	11	0.001186	0.000573	-2521473.088
399800	2	11	0.001114	0.000598	-2521405.692
399900	2	11	0.001146	0.000580	-2521346.443
400000	2	11	0.001137	0.000586	-2521322.176
400100	2	11	0.001174	0.000634	-2521441.619
400200	2	11	0.001132	0.000586	-2521456.459
400300	2	11	0.001135	0.000620	-2521220.219
400400	2	11	0.001119	0.000616	-2521352.164
400500	2	11	0.001106	0.000576	-2521224.744
400600	2	11	0.001118	0.000622	-2521168.926
400700	2	11	0.001145	0.000600	-2521443.479
400800	2	11	0.001159	0.000619	-2521373.680
400900	2	11	0.001140	0.000581	-2521214.002
401000	2	11	0.001122	0.000637	-2521446.853
401100	2	11	0.001161	0.000602	-2521240.726
401200	2	11	0.001135	0.000608	-2521186.260
401300	2	11	0.001129	0.000573	-2521217.482
401400	2	11	0.001105	0.000607	-2521325.861
401500	2	11	0.001091	0.000586	-2521179.779
401600	2	11	0.001132	0.000611	-2521328.810
401700	2	11	0.001132	0.000599	-2521163.638
401800	2	11	0.001116	0.000609	-2521218.876
401900	2	11	0.001106	0.000616	-2521208.177
402000	2	11	0.001094	0.000620	-2521242.740
402100	2	11	0.001099	0.000603	-2521238.497
402200	2	11	0.001100	0.000617	-2521167.865
402300	2	11	0.001109	0.000621	-2521189.892
402400	2	11	0.001092	0.000604	-2521199.116
402500	2	11	0.001127	0.000600	-2521245.627
402600	2	11	0.001111	0.000611	-2521312.767
402700	2	11	0.001114	0.000594	-2521408.640
402800	2	11	0.001122	0.000619	-2521351.404
402900	2	11	0.001133	0.000619	-2521205.241
403000	2	11	0.001165	0.000591	-2521398.662
403100	2	11	0.001123	0.000619	-2521340.817
403200	2	11	0.001127	0.000601	-2521420.229
403300	2	11	0.001146	0.000603	-2521263.639
403400	2	11	0.001112	0.000614	-2521399.680
403500	2	11	0.001106	0.000631	-2521388.831
403600	2	11	0.001134	0.000598	-2521429.083
403700	2	11	0.001124	0.000592	-2521408.817
403800	2	11	0.001156	0.000574	-2521346.560
403900	2	11	0.001149	0.000590	-2521489.416
404000	2	11	0.001124	0.000621	-2521292.474
404100	2	11	0.001121	0.000598	-2521349.192
404200	2	11	0.001106	0.000607	-2521283.151
404300	2	11	0.001116	0.000619	-2521372.201
404400	2	11	0.001166	0.000606	-2521253.301
404500	2	11	0.001125	0.000603	-2521500.640
404600	2	11	0.001119	0.000599	-2521175.926
404700	2	11	0.001119	0.000605	-2521352.526
404800	2	11	0.001153	0.000599	-2521296.804
404900	2	11	0.001119	0.000591	-2521393.430
405000	2	11	0.001126	0.000580	-2521267.065
405100	2	11	0.001121	0.000617	-2521256.334
405200	2	11	0.001156	0.000621	-2521436.094
405300	2	11	0.001118	0.000589	-2521248.517
405400	2	11	0.001149	0.000604	-2521272.537
405500	2	11	0.001104	0.000627	-2521451.356
405600	2	11	0.001156	0.000596	-2521472.651
405700	2	11	0.001124	0.000602	-2521287.489
405800	2	11	0.001130	0.000617	-2521338.809
405900	2	11	0.001116	0.000617	-2521438.915
406000	2	11	0.001120	0.000573	-2521279.011
406100	2	11	0.001158	0.000577	-2521114.620
406200	2	11	0.001134	0.000605	-2521223.270
406300	2	11	0.001138	0.000631	-2521333.313
406400	2	11	0.001090	0.000621	-2521211.070
406500	2	11	0.001080	0.000620	-2521287.495
406600	2	11	0.001164	0.000602	-2521290.607
406700	2	11	0.001159	0.000602	-2521440.325
406800	2	11	0.001159	0.000612	-2521361.462
406900	2	11	0.001145	0.000599	-2521285.431
407000	2	11	0.001108	0.000594	-2521421.588
407100	2	11	0.001130	0.000614	-2521335.384
407200	2	11	0.001176	0.000605	-2521335.602
407300	2	11	0.001120	0.000579	-2521227.931
407400	2	11	0.001126	0.000605	-2521432.736
407500	2	11	0.001107	0.000604	-2521534.495
407600	2	11	0.001135	0.000616	-2521476.808
407700	2	11	0.001154	0.000587	-2521144.888
407800	2	11	0.001121	0.000593	-2521306.017
407900	2	11	0.001150	0.000598	-2521226.245
408000	2	11	0.001135	0.000612	-2521273.631
408100	2	11	0.001115	0.000591	-2521129.968
408200	2	11	0.001103	0.000607	-2521078.177
408300	2	11	0.001135	0.000565	-2521336.380
408400	2	11	0.001123	0.000572	-2521296.129
408500	2	11	0.001119	0.000627	-2521349.769
408600	2	11	0.001124	0.000601	-2521197.533
408700	2	11	0.001134	0.000614	-2521306.253
408800	2	11	0.001117	0.000612	-2521307.572
408900	2	11	0.001151	0.000601	-2521519.868
409000	2	11	0.001146	0.000572	-2521106.263
409100	2	11	0.001160	0.000603	-2521429.624
409200	2	11	0.001169	0.000573	-2521193.067
409300	2	11	0.001163	0.000603	-2521386.816
409400	2	11	0.001122	0.000605	-2521207.043
409500	2	11	0.001135	0.000597	-2521208.828
409600	2	11	0.001096	0.000597	-2521211.453
409700	2	11	0.001118	0.000605	-2521385.553
409800	2	11	0.001113	0.000596	-2521211.938
409900	2	11	0.001137	0.000607	-2521277.304
410000	2	11	0.001109	0.000571	-2521254.400
410100	2	11	0.001152	0.000600	-2521366.171
410200	2	11	0.001153	0.000592	-2521249.108
410300	2	11	0.001142	0.000611	-2521315.594
410400	2	11	0.001122	0.000614	-2521208.777
410500	2	11	0.001091	0.000610	-2521178.811
410600	2	11	0.001146	0.000635	-2521414.503
410700	2	11	0.001089	0.000617	-2521164.880
410800	2	11	0.001127	0.000633	-2521557.108
410900	2	11	0.001140	0.000592	-2521250.179
411000	2	11	0.001153	0.000627	-2521496.203
411100	2	11	0.001143	0.000625	-2521197.302
411200	2	11	0.001102	0.000610	-2521273.311
411300	2	11	0.001150	0.000609	-2521329.255
411400	2	11	0.001147	0.000608	-2521348.389
411500	2	11	0.001097	0.000588	-2521179.666
411600	2	11	0.001098	0.000603	-2521224.650
411700	2	11	0.001109	0.000589	-2521318.077
411800	2	11	0.001104	0.000614	-2521174.738
411900	2	11	0.001089	0.000598	-2521213.912
412000	2	11	0.001107	0.000635	-2521358.871
412100	2	11	0.001133	0.000596	-2521379.627
412200	2	11	0.001170	0.000577	-2521266.649
412300	2	11	0.001151	0.000600	-2521393.035
412400	2	11	0.001101	0.000624	-2521476.657
412500	2	11	0.001129	0.000616	-2521343.197
412600	2	11	0.001126	0.000594	-2521312.468
412700	2	11	0.001102	0.000595	-2521115.227
412800	2	11	0.001092	0.000576	-2521157.810
412900	2	11	0.001104	0.000579	-2521163.210
413000	2	11	0.001096	0.000586	-2521349.497
413100	2	11	0.001097	0.000616	-2521201.138
413200	2	11	0.001064	0.000571	-2521225.861
413300	2	11	0.001068	0.000620	-2521164.075
413400	2	11	0.001118	0.000621	-2521298.335
413500	2	11	0.001102	0.000618	-2521483.128
413600	2	11	0.001166	0.000602	-2521320.395
413700	2	11	0.001132	0.000605	-2521438.072
413800	2	11	0.001125	0.000600	-2521430.924
413900	2	11	0.001130	0.000588	-2521258.059
414000	2	11	0.001129	0.000603	-2521370.972
414100	2	11	0.001126	0.000624	-2521469.202
414200	2	11	0.001126	0.000621	-2521291.582
414300	2	11	0.001103	0.000585	-2521278.055
414400	2	11	0.001165	0.000633	-2521452.395
414500	2	11	0.001161	0.000584	-2521411.116
414600	2	11	0.001181	0.000576	-2521351.294
414700	2	11	0.001134	0.000604	-2521427.347
414800	2	11	0.001107	0.000593	-2521197.872
414900	2	11	0.001102	0.000596	-2521319.726
415000	2	11	0.001121	0.000603	-2521292.188
415100	2	11	0.001127	0.000581	-2521226.581
415200	2	11	0.001115	0.000573	-2521387.407
415300	2	11	0.001100	0.000596	-2521125.740
415400	2	11	0.001120	0.000603	-2521199.149
415500	2	11	0.001127	0.000588	-2521458.306
415600	2	11	0.001111	0.000613	-2521206.163
415700	2	11	0.001113	0.000642	-2521320.020
415800	2	11	0.001111	0.000616	-2521222.077
415900	2	11	0.001128	0.000585	-2521327.106
416000	2	11	0.001141	0.000642	-2521365.418
416100	2	11	0.001144	0.000600	-2521470.012
416200	2	11	0.001117	0.000615	-2521333.496
416300	2	11	0.001107	0.000607	-2521349.849
416400	2	11	0.001088	0.000592	-2521137.315
416500	2	11	0.001100	0.000608	-2521363.411
416600	2	11	0.001134	0.000594	-2521406.016
416700	2	11	0.001106	0.000657	-2521363.484
416800	2	11	0.001131	0.000601	-2521314.651
416900	2	11	0.001136	0.000573	-2521318.028
