Gen	theta_1Emyox	theta_2Emin	theta_3Esp	theta_4EminEmyoxEsp	theta_5EmyoxEsp	tau_4EminEmyoxEsp	tau_5EmyoxEsp	lnL
211200	0.000614	0.001214	0.000616	0.002306	0.005336	0.001151	0.000602	-2521552.047
211300	0.000638	0.001267	0.000622	0.002251	0.005187	0.001166	0.000627	-2521509.465
211400	0.000618	0.001224	0.000579	0.002275	0.004981	0.001167	0.000598	-2521542.163
211500	0.000632	0.001247	0.000624	0.002215	0.005533	0.001181	0.000599	-2521237.358
211600	0.000616	0.001219	0.000597	0.002304	0.004765	0.001129	0.000599	-2521321.131
211700	0.000622	0.001219	0.000604	0.002382	0.004625	0.001119	0.000597	-2521237.883
211800	0.000643	0.001267	0.000604	0.002317	0.004988	0.001140	0.000609	-2521431.050
211900	0.000631	0.001249	0.000614	0.002389	0.005146	0.001120	0.000603	-2521624.969
212000	0.000603	0.001195	0.000587	0.002364	0.005577	0.001101	0.000586	-2521255.236
212100	0.000619	0.001210	0.000579	0.002325	0.005731	0.001114	0.000584	-2521420.252
212200	0.000595	0.001210	0.000590	0.002419	0.005370	0.001108	0.000583	-2521308.473
212300	0.000636	0.001247	0.000604	0.002334	0.005751	0.001140	0.000599	-2521333.365
212400	0.000627	0.001272	0.000580	0.002254	0.005711	0.001136	0.000596	-2521318.717
212500	0.000611	0.001230	0.000579	0.002371	0.006026	0.001153	0.000597	-2521311.160
212600	0.000593	0.001200	0.000607	0.002218	0.006138	0.001164	0.000610	-2521259.207
212700	0.000625	0.001231	0.000604	0.002282	0.005400	0.001153	0.000594	-2521209.706
212800	0.000619	0.001222	0.000574	0.002358	0.005386	0.001135	0.000582	-2521336.813
212900	0.000629	0.001246	0.000607	0.002354	0.004785	0.001156	0.000610	-2521317.824
213000	0.000620	0.001235	0.000598	0.002377	0.004924	0.001148	0.000590	-2521384.924
213100	0.000627	0.001196	0.000622	0.002269	0.004988	0.001138	0.000611	-2521265.950
213200	0.000591	0.001183	0.000587	0.002379	0.005516	0.001123	0.000578	-2521345.388
213300	0.000620	0.001238	0.000584	0.002319	0.005132	0.001143	0.000582	-2521416.950
213400	0.000591	0.001233	0.000582	0.002284	0.005415	0.001151	0.000578	-2521264.004
213500	0.000578	0.001238	0.000586	0.002258	0.005224	0.001154	0.000582	-2521266.784
213600	0.000588	0.001220	0.000591	0.002246	0.005203	0.001186	0.000589	-2521280.161
213700	0.000614	0.001236	0.000577	0.002182	0.005874	0.001172	0.000570	-2521332.040
213800	0.000623	0.001257	0.000575	0.002354	0.006244	0.001178	0.000600	-2521402.316
213900	0.000612	0.001229	0.000597	0.002342	0.005815	0.001131	0.000597	-2521197.854
214000	0.000615	0.001215	0.000611	0.002402	0.005612	0.001128	0.000584	-2521237.151
214100	0.000604	0.001222	0.000597	0.002333	0.005184	0.001131	0.000569	-2521167.527
214200	0.000566	0.001216	0.000579	0.002352	0.005714	0.001111	0.000548	-2521279.949
214300	0.000623	0.001201	0.000594	0.002296	0.005934	0.001121	0.000588	-2521205.773
214400	0.000615	0.001215	0.000602	0.002367	0.006051	0.001133	0.000596	-2521438.893
214500	0.000639	0.001180	0.000600	0.002374	0.006144	0.001102	0.000594	-2521231.141
214600	0.000607	0.001184	0.000589	0.002282	0.006644	0.001097	0.000572	-2521213.195
214700	0.000617	0.001182	0.000577	0.002346	0.006097	0.001098	0.000594	-2521205.784
214800	0.000605	0.001222	0.000610	0.002401	0.005665	0.001107	0.000587	-2521107.995
214900	0.000624	0.001188	0.000595	0.002473	0.005158	0.001097	0.000599	-2521337.890
215000	0.000622	0.001220	0.000598	0.002460	0.005430	0.001086	0.000595	-2521206.625
215100	0.000647	0.001244	0.000622	0.002399	0.004955	0.001124	0.000621	-2521234.960
215200	0.000630	0.001207	0.000596	0.002396	0.005323	0.001113	0.000590	-2521337.108
215300	0.000611	0.001184	0.000593	0.002490	0.006211	0.001108	0.000580	-2521177.431
215400	0.000610	0.001233	0.000583	0.002442	0.005890	0.001094	0.000582	-2521238.611
215500	0.000637	0.001171	0.000617	0.002428	0.005668	0.001073	0.000619	-2521222.888
215600	0.000602	0.001167	0.000578	0.002376	0.005822	0.001071	0.000571	-2521090.528
215700	0.000631	0.001250	0.000601	0.002429	0.005848	0.001087	0.000610	-2521211.943
215800	0.000624	0.001194	0.000600	0.002424	0.005318	0.001100	0.000599	-2521304.517
215900	0.000638	0.001235	0.000598	0.002324	0.006152	0.001114	0.000610	-2521358.558
216000	0.000618	0.001196	0.000601	0.002421	0.006631	0.001114	0.000597	-2521373.853
216100	0.000623	0.001195	0.000606	0.002484	0.006152	0.001110	0.000606	-2521286.422
216200	0.000606	0.001186	0.000581	0.002418	0.005328	0.001080	0.000579	-2521138.627
216300	0.000607	0.001197	0.000595	0.002463	0.005306	0.001099	0.000595	-2521143.703
216400	0.000585	0.001190	0.000574	0.002386	0.006265	0.001111	0.000568	-2521160.650
216500	0.000582	0.001228	0.000604	0.002281	0.005870	0.001128	0.000576	-2521260.381
216600	0.000584	0.001232	0.000580	0.002281	0.005962	0.001156	0.000559	-2521336.171
216700	0.000609	0.001192	0.000539	0.002374	0.006350	0.001134	0.000552	-2521249.770
216800	0.000608	0.001238	0.000599	0.002299	0.006067	0.001133	0.000570	-2521458.233
216900	0.000612	0.001258	0.000590	0.002299	0.006143	0.001137	0.000579	-2521188.929
217000	0.000581	0.001219	0.000573	0.002322	0.005028	0.001120	0.000557	-2521268.771
217100	0.000618	0.001235	0.000566	0.002261	0.005046	0.001150	0.000579	-2521356.730
217200	0.000613	0.001216	0.000589	0.002293	0.005387	0.001169	0.000594	-2521373.344
217300	0.000609	0.001271	0.000596	0.002318	0.005525	0.001151	0.000614	-2521340.751
217400	0.000603	0.001196	0.000578	0.002241	0.005020	0.001138	0.000587	-2521358.518
217500	0.000594	0.001228	0.000600	0.002358	0.004822	0.001149	0.000598	-2521350.716
217600	0.000600	0.001220	0.000616	0.002313	0.005663	0.001140	0.000598	-2521473.616
217700	0.000614	0.001184	0.000605	0.002306	0.005122	0.001133	0.000614	-2521353.530
217800	0.000613	0.001183	0.000601	0.002347	0.005366	0.001139	0.000582	-2521241.385
217900	0.000618	0.001255	0.000600	0.002316	0.005421	0.001134	0.000594	-2521397.886
218000	0.000635	0.001189	0.000620	0.002313	0.005002	0.001139	0.000608	-2521439.423
218100	0.000601	0.001203	0.000605	0.002249	0.005339	0.001115	0.000589	-2521437.171
218200	0.000614	0.001224	0.000596	0.002437	0.005710	0.001126	0.000602	-2521207.663
218300	0.000619	0.001260	0.000587	0.002276	0.005699	0.001130	0.000608	-2521523.152
218400	0.000629	0.001207	0.000600	0.002361	0.004805	0.001116	0.000614	-2521511.950
218500	0.000595	0.001218	0.000571	0.002463	0.004537	0.001096	0.000589	-2521313.454
218600	0.000616	0.001200	0.000591	0.002356	0.005548	0.001090	0.000597	-2521318.377
218700	0.000596	0.001218	0.000597	0.002275	0.005999	0.001101	0.000580	-2521283.363
218800	0.000588	0.001234	0.000589	0.002343	0.005942	0.001125	0.000580	-2521238.662
218900	0.000630	0.001210	0.000611	0.002311	0.005089	0.001129	0.000598	-2521265.057
219000	0.000606	0.001188	0.000609	0.002310	0.005241	0.001151	0.000597	-2521343.065
219100	0.000596	0.001206	0.000582	0.002344	0.006148	0.001142	0.000576	-2521399.268
219200	0.000598	0.001223	0.000576	0.002307	0.006435	0.001152	0.000574	-2521240.720
219300	0.000613	0.001271	0.000590	0.002395	0.005922	0.001130	0.000588	-2521283.293
219400	0.000604	0.001238	0.000568	0.002397	0.005715	0.001089	0.000567	-2521243.788
219500	0.000613	0.001196	0.000596	0.002317	0.006056	0.001119	0.000590	-2521238.135
219600	0.000611	0.001226	0.000599	0.002321	0.005930	0.001130	0.000594	-2521554.857
219700	0.000601	0.001206	0.000602	0.002353	0.005613	0.001111	0.000591	-2521302.982
219800	0.000623	0.001174	0.000600	0.002415	0.005716	0.001139	0.000594	-2521325.221
219900	0.000615	0.001212	0.000619	0.002331	0.005772	0.001116	0.000607	-2521416.171
220000	0.000594	0.001192	0.000600	0.002405	0.005733	0.001088	0.000583	-2521180.659
220100	0.000619	0.001233	0.000566	0.002360	0.005413	0.001096	0.000595	-2521336.038
220200	0.000629	0.001239	0.000604	0.002309	0.005804	0.001129	0.000584	-2521194.412
220300	0.000614	0.001211	0.000589	0.002359	0.006033	0.001116	0.000593	-2521384.348
220400	0.000604	0.001189	0.000605	0.002336	0.005644	0.001127	0.000578	-2521188.168
220500	0.000604	0.001246	0.000605	0.002481	0.005768	0.001116	0.000594	-2521199.682
220600	0.000595	0.001229	0.000583	0.002371	0.005402	0.001119	0.000571	-2521285.390
220700	0.000606	0.001232	0.000594	0.002356	0.005319	0.001127	0.000564	-2521413.205
220800	0.000598	0.001204	0.000578	0.002311	0.005485	0.001142	0.000586	-2521308.860
220900	0.000594	0.001214	0.000588	0.002275	0.005651	0.001121	0.000589	-2521336.326
221000	0.000618	0.001194	0.000588	0.002416	0.005082	0.001105	0.000581	-2521049.955
221100	0.000627	0.001194	0.000599	0.002271	0.005049	0.001143	0.000593	-2521184.778
221200	0.000628	0.001222	0.000601	0.002363	0.004906	0.001123	0.000603	-2521370.450
221300	0.000595	0.001264	0.000592	0.002339	0.004814	0.001115	0.000581	-2521138.986
221400	0.000615	0.001211	0.000594	0.002351	0.005163	0.001115	0.000594	-2521380.440
221500	0.000615	0.001190	0.000597	0.002403	0.005353	0.001132	0.000588	-2521203.279
221600	0.000627	0.001221	0.000583	0.002387	0.005214	0.001119	0.000600	-2521099.858
221700	0.000618	0.001221	0.000607	0.002322	0.005421	0.001126	0.000581	-2521290.303
221800	0.000629	0.001193	0.000632	0.002397	0.006075	0.001138	0.000617	-2521379.105
221900	0.000646	0.001247	0.000580	0.002297	0.005336	0.001140	0.000606	-2521340.064
222000	0.000636	0.001211	0.000588	0.002456	0.005415	0.001122	0.000599	-2521430.800
222100	0.000618	0.001258	0.000591	0.002342	0.005174	0.001123	0.000588	-2521353.516
222200	0.000661	0.001204	0.000607	0.002345	0.005534	0.001120	0.000626	-2521379.451
222300	0.000615	0.001243	0.000589	0.002344	0.005589	0.001123	0.000577	-2521289.157
222400	0.000612	0.001243	0.000583	0.002295	0.005531	0.001131	0.000585	-2521358.027
222500	0.000633	0.001226	0.000594	0.002345	0.005148	0.001126	0.000614	-2521282.618
222600	0.000613	0.001206	0.000588	0.002316	0.005119	0.001131	0.000603	-2521280.017
222700	0.000596	0.001239	0.000583	0.002326	0.005555	0.001137	0.000572	-2521058.738
222800	0.000610	0.001193	0.000584	0.002232	0.005670	0.001127	0.000564	-2521281.768
222900	0.000605	0.001242	0.000604	0.002405	0.005375	0.001131	0.000608	-2521341.105
223000	0.000604	0.001230	0.000596	0.002443	0.005677	0.001115	0.000596	-2521327.215
223100	0.000635	0.001229	0.000580	0.002251	0.005862	0.001142	0.000584	-2521330.233
223200	0.000628	0.001251	0.000582	0.002338	0.005927	0.001150	0.000574	-2521294.408
223300	0.000634	0.001217	0.000608	0.002351	0.005181	0.001116	0.000608	-2521309.178
223400	0.000625	0.001218	0.000613	0.002262	0.004981	0.001111	0.000629	-2521316.765
223500	0.000629	0.001279	0.000617	0.002316	0.005560	0.001129	0.000623	-2521348.911
223600	0.000619	0.001225	0.000585	0.002418	0.005652	0.001125	0.000599	-2521281.295
223700	0.000611	0.001222	0.000577	0.002404	0.005293	0.001094	0.000589	-2521220.778
223800	0.000579	0.001201	0.000569	0.002386	0.005601	0.001103	0.000558	-2521189.921
223900	0.000597	0.001226	0.000605	0.002371	0.006088	0.001129	0.000574	-2521306.764
224000	0.000608	0.001212	0.000581	0.002313	0.006429	0.001104	0.000558	-2521289.339
224100	0.000601	0.001197	0.000582	0.002299	0.006319	0.001121	0.000575	-2521372.214
224200	0.000598	0.001195	0.000569	0.002425	0.006768	0.001115	0.000559	-2521207.131
224300	0.000588	0.001219	0.000552	0.002423	0.006574	0.001110	0.000547	-2521131.302
224400	0.000605	0.001186	0.000572	0.002416	0.007072	0.001091	0.000576	-2520997.705
224500	0.000619	0.001218	0.000601	0.002365	0.006759	0.001113	0.000609	-2521169.900
224600	0.000615	0.001191	0.000585	0.002360	0.006463	0.001092	0.000595	-2521285.462
224700	0.000579	0.001274	0.000566	0.002356	0.006587	0.001092	0.000564	-2521087.316
224800	0.000595	0.001190	0.000581	0.002438	0.007115	0.001072	0.000559	-2521192.683
224900	0.000615	0.001171	0.000588	0.002337	0.006790	0.001081	0.000574	-2521071.814
225000	0.000583	0.001207	0.000559	0.002516	0.006513	0.001089	0.000569	-2521215.940
225100	0.000618	0.001230	0.000565	0.002337	0.006898	0.001097	0.000570	-2521423.546
225200	0.000632	0.001221	0.000588	0.002351	0.006589	0.001115	0.000606	-2521315.559
225300	0.000613	0.001223	0.000577	0.002337	0.006559	0.001113	0.000596	-2521386.326
225400	0.000606	0.001237	0.000590	0.002397	0.005557	0.001097	0.000590	-2521219.974
225500	0.000612	0.001198	0.000611	0.002314	0.005401	0.001121	0.000586	-2521352.231
225600	0.000614	0.001175	0.000578	0.002385	0.005812	0.001107	0.000575	-2521208.188
225700	0.000617	0.001229	0.000584	0.002342	0.006238	0.001133	0.000574	-2521179.948
225800	0.000620	0.001212	0.000601	0.002396	0.005671	0.001124	0.000602	-2521375.374
225900	0.000616	0.001235	0.000592	0.002457	0.006002	0.001105	0.000589	-2521263.254
226000	0.000600	0.001202	0.000589	0.002352	0.006258	0.001098	0.000585	-2521193.364
226100	0.000614	0.001212	0.000606	0.002367	0.005494	0.001114	0.000621	-2521296.217
226200	0.000627	0.001250	0.000571	0.002390	0.005242	0.001131	0.000581	-2521395.759
226300	0.000623	0.001225	0.000592	0.002302	0.004834	0.001136	0.000631	-2521425.908
226400	0.000624	0.001229	0.000581	0.002301	0.005421	0.001131	0.000576	-2521300.932
226500	0.000607	0.001196	0.000578	0.002396	0.005629	0.001117	0.000580	-2521339.618
226600	0.000595	0.001191	0.000567	0.002352	0.005794	0.001148	0.000559	-2521228.025
226700	0.000627	0.001236	0.000596	0.002290	0.006276	0.001127	0.000591	-2521318.697
226800	0.000597	0.001211	0.000584	0.002360	0.005727	0.001093	0.000580	-2521271.256
226900	0.000621	0.001239	0.000572	0.002395	0.006139	0.001091	0.000587	-2521224.747
227000	0.000624	0.001209	0.000602	0.002421	0.005534	0.001104	0.000619	-2521253.714
227100	0.000637	0.001236	0.000593	0.002495	0.005236	0.001107	0.000619	-2521284.487
227200	0.000625	0.001230	0.000582	0.002500	0.005021	0.001092	0.000589	-2521119.579
227300	0.000609	0.001232	0.000595	0.002425	0.005296	0.001087	0.000611	-2521264.965
227400	0.000633	0.001178	0.000634	0.002397	0.005617	0.001112	0.000628	-2521081.015
227500	0.000610	0.001228	0.000601	0.002501	0.005662	0.001099	0.000597	-2521082.557
227600	0.000631	0.001184	0.000600	0.002492	0.005889	0.001094	0.000615	-2521221.405
227700	0.000638	0.001232	0.000606	0.002393	0.005940	0.001122	0.000628	-2521434.492
227800	0.000610	0.001241	0.000564	0.002354	0.005792	0.001103	0.000561	-2521047.917
227900	0.000627	0.001224	0.000585	0.002432	0.005211	0.001137	0.000599	-2521567.993
228000	0.000601	0.001178	0.000568	0.002367	0.005111	0.001121	0.000555	-2521419.006
228100	0.000616	0.001215	0.000571	0.002342	0.005039	0.001117	0.000578	-2521210.348
228200	0.000633	0.001232	0.000587	0.002279	0.004878	0.001121	0.000603	-2521282.012
228300	0.000607	0.001214	0.000578	0.002414	0.004408	0.001120	0.000584	-2521377.754
228400	0.000636	0.001230	0.000592	0.002364	0.004708	0.001127	0.000590	-2521404.875
228500	0.000622	0.001233	0.000589	0.002302	0.005179	0.001125	0.000585	-2521388.595
228600	0.000617	0.001208	0.000604	0.002354	0.005229	0.001104	0.000598	-2521396.473
228700	0.000597	0.001230	0.000575	0.002333	0.005776	0.001126	0.000566	-2521124.243
228800	0.000622	0.001230	0.000598	0.002265	0.006136	0.001144	0.000599	-2521219.502
228900	0.000624	0.001232	0.000578	0.002254	0.005846	0.001132	0.000588	-2521280.739
229000	0.000605	0.001216	0.000587	0.002261	0.005965	0.001135	0.000571	-2521290.612
229100	0.000600	0.001222	0.000582	0.002387	0.005846	0.001110	0.000560	-2521227.773
229200	0.000615	0.001185	0.000623	0.002328	0.005477	0.001116	0.000602	-2521328.602
229300	0.000608	0.001187	0.000606	0.002396	0.005285	0.001109	0.000602	-2521636.373
229400	0.000625	0.001220	0.000607	0.002359	0.004556	0.001106	0.000605	-2521269.704
229500	0.000631	0.001241	0.000606	0.002405	0.005246	0.001101	0.000618	-2521334.607
229600	0.000620	0.001232	0.000604	0.002438	0.005096	0.001100	0.000613	-2521332.942
229700	0.000609	0.001200	0.000599	0.002400	0.005144	0.001107	0.000592	-2521246.490
229800	0.000616	0.001211	0.000599	0.002349	0.005590	0.001136	0.000600	-2521179.145
229900	0.000619	0.001232	0.000596	0.002294	0.004978	0.001131	0.000617	-2521306.274
230000	0.000592	0.001214	0.000570	0.002364	0.005458	0.001119	0.000564	-2521246.840
230100	0.000610	0.001202	0.000587	0.002456	0.005440	0.001107	0.000593	-2521270.246
230200	0.000637	0.001214	0.000600	0.002277	0.005791	0.001115	0.000607	-2521150.333
230300	0.000617	0.001201	0.000583	0.002337	0.005568	0.001118	0.000612	-2521448.027
230400	0.000620	0.001232	0.000595	0.002295	0.005084	0.001145	0.000602	-2521374.105
230500	0.000599	0.001195	0.000579	0.002275	0.005639	0.001157	0.000559	-2521229.361
230600	0.000606	0.001248	0.000590	0.002404	0.005306	0.001163	0.000577	-2521413.016
230700	0.000623	0.001268	0.000603	0.002309	0.005285	0.001175	0.000594	-2521482.446
230800	0.000622	0.001254	0.000594	0.002300	0.004978	0.001168	0.000585	-2521055.400
230900	0.000624	0.001234	0.000596	0.002327	0.004467	0.001143	0.000586	-2521433.047
231000	0.000651	0.001215	0.000595	0.002257	0.004926	0.001141	0.000619	-2521423.017
231100	0.000648	0.001224	0.000593	0.002336	0.004515	0.001129	0.000608	-2521499.753
231200	0.000635	0.001239	0.000592	0.002381	0.004958	0.001141	0.000605	-2521336.329
231300	0.000609	0.001183	0.000588	0.002350	0.005559	0.001133	0.000592	-2521270.596
231400	0.000602	0.001227	0.000582	0.002384	0.005237	0.001132	0.000576	-2521283.376
231500	0.000629	0.001225	0.000591	0.002233	0.005706	0.001155	0.000586	-2521329.992
231600	0.000613	0.001264	0.000599	0.002297	0.005700	0.001151	0.000584	-2521275.795
231700	0.000600	0.001224	0.000576	0.002358	0.005394	0.001119	0.000588	-2521304.986
231800	0.000620	0.001206	0.000598	0.002401	0.005262	0.001132	0.000618	-2521240.660
231900	0.000641	0.001230	0.000595	0.002320	0.004932	0.001107	0.000616	-2521269.392
232000	0.000618	0.001205	0.000622	0.002441	0.004966	0.001085	0.000627	-2521404.806
232100	0.000629	0.001195	0.000591	0.002317	0.005235	0.001073	0.000592	-2521256.878
232200	0.000629	0.001209	0.000603	0.002390	0.005570	0.001092	0.000610	-2521201.294
232300	0.000648	0.001209	0.000620	0.002437	0.005950	0.001141	0.000633	-2521290.837
232400	0.000598	0.001204	0.000586	0.002455	0.005151	0.001091	0.000588	-2521205.507
232500	0.000612	0.001207	0.000575	0.002452	0.005321	0.001079	0.000576	-2521110.929
232600	0.000657	0.001202	0.000617	0.002301	0.005534	0.001159	0.000628	-2521511.977
232700	0.000599	0.001182	0.000583	0.002367	0.006305	0.001118	0.000604	-2521335.930
232800	0.000616	0.001201	0.000582	0.002309	0.006179	0.001117	0.000591	-2521423.226
232900	0.000622	0.001189	0.000607	0.002308	0.006264	0.001123	0.000615	-2521350.124
233000	0.000586	0.001222	0.000580	0.002378	0.005589	0.001090	0.000552	-2521132.917
233100	0.000596	0.001234	0.000598	0.002407	0.006061	0.001127	0.000592	-2521233.724
233200	0.000588	0.001203	0.000576	0.002329	0.005555	0.001117	0.000557	-2521080.861
233300	0.000631	0.001212	0.000591	0.002330	0.004939	0.001133	0.000611	-2521263.683
233400	0.000615	0.001242	0.000572	0.002372	0.005653	0.001125	0.000572	-2521296.804
233500	0.000615	0.001226	0.000591	0.002445	0.005512	0.001122	0.000600	-2521329.049
233600	0.000625	0.001265	0.000597	0.002351	0.005591	0.001115	0.000593	-2521236.754
233700	0.000618	0.001182	0.000596	0.002485	0.004942	0.001102	0.000593	-2521123.362
233800	0.000629	0.001196	0.000607	0.002418	0.004867	0.001106	0.000605	-2521265.140
233900	0.000613	0.001218	0.000606	0.002372	0.005293	0.001109	0.000598	-2521233.791
234000	0.000616	0.001184	0.000599	0.002340	0.005357	0.001121	0.000602	-2521222.862
234100	0.000648	0.001185	0.000588	0.002407	0.005849	0.001090	0.000608	-2521268.491
234200	0.000634	0.001200	0.000587	0.002382	0.006140	0.001120	0.000583	-2521171.331
234300	0.000607	0.001192	0.000552	0.002351	0.006198	0.001130	0.000572	-2521187.226
234400	0.000609	0.001245	0.000573	0.002397	0.005617	0.001114	0.000579	-2521095.913
234500	0.000637	0.001217	0.000606	0.002385	0.005470	0.001131	0.000611	-2521291.528
234600	0.000626	0.001221	0.000599	0.002345	0.005659	0.001138	0.000585	-2521212.393
234700	0.000618	0.001182	0.000613	0.002272	0.005637	0.001116	0.000599	-2521199.824
234800	0.000621	0.001185	0.000595	0.002299	0.006150	0.001129	0.000589	-2521160.907
234900	0.000590	0.001189	0.000598	0.002331	0.006083	0.001107	0.000589	-2521229.758
235000	0.000633	0.001208	0.000607	0.002419	0.005868	0.001113	0.000605	-2521357.641
235100	0.000619	0.001184	0.000598	0.002345	0.004729	0.001107	0.000624	-2521333.466
235200	0.000630	0.001253	0.000609	0.002412	0.004912	0.001104	0.000600	-2521207.332
235300	0.000638	0.001231	0.000616	0.002471	0.004715	0.001103	0.000612	-2521220.582
235400	0.000640	0.001223	0.000601	0.002460	0.004782	0.001112	0.000617	-2521076.219
235500	0.000621	0.001203	0.000607	0.002321	0.005344	0.001102	0.000598	-2521322.349
235600	0.000607	0.001212	0.000595	0.002315	0.005509	0.001123	0.000588	-2521181.662
235700	0.000630	0.001237	0.000602	0.002310	0.005179	0.001100	0.000600	-2521404.765
235800	0.000634	0.001212	0.000589	0.002380	0.004935	0.001093	0.000601	-2521302.959
235900	0.000613	0.001250	0.000604	0.002350	0.005969	0.001113	0.000597	-2521187.549
236000	0.000596	0.001188	0.000590	0.002280	0.005593	0.001126	0.000576	-2521162.049
236100	0.000621	0.001254	0.000587	0.002345	0.005901	0.001147	0.000591	-2521135.408
236200	0.000605	0.001176	0.000584	0.002262	0.005934	0.001107	0.000572	-2521349.539
236300	0.000614	0.001233	0.000614	0.002400	0.005581	0.001133	0.000600	-2521294.925
236400	0.000600	0.001195	0.000604	0.002355	0.005683	0.001109	0.000573	-2521388.670
236500	0.000631	0.001223	0.000617	0.002363	0.005729	0.001129	0.000607	-2521492.193
236600	0.000602	0.001249	0.000567	0.002270	0.006178	0.001134	0.000570	-2521391.100
236700	0.000633	0.001211	0.000575	0.002307	0.005773	0.001153	0.000597	-2521388.338
236800	0.000611	0.001218	0.000565	0.002401	0.005438	0.001125	0.000568	-2521154.061
236900	0.000596	0.001221	0.000589	0.002326	0.005885	0.001101	0.000571	-2521191.423
237000	0.000618	0.001176	0.000584	0.002373	0.005883	0.001112	0.000593	-2521236.295
237100	0.000618	0.001226	0.000603	0.002306	0.005995	0.001153	0.000606	-2521341.988
237200	0.000597	0.001221	0.000604	0.002311	0.006138	0.001133	0.000588	-2521253.777
237300	0.000625	0.001210	0.000630	0.002421	0.006064	0.001125	0.000612	-2521218.716
237400	0.000622	0.001203	0.000607	0.002425	0.005589	0.001099	0.000615	-2521220.100
237500	0.000625	0.001244	0.000610	0.002395	0.005534	0.001100	0.000617	-2521273.207
237600	0.000620	0.001190	0.000586	0.002425	0.006048	0.001094	0.000583	-2521104.329
237700	0.000604	0.001211	0.000591	0.002380	0.005958	0.001068	0.000585	-2521130.634
237800	0.000595	0.001187	0.000582	0.002425	0.005560	0.001080	0.000571	-2521132.892
237900	0.000617	0.001215	0.000593	0.002458	0.005942	0.001094	0.000600	-2521087.558
238000	0.000614	0.001160	0.000606	0.002423	0.005561	0.001085	0.000616	-2521258.055
238100	0.000617	0.001224	0.000609	0.002379	0.005127	0.001092	0.000615	-2521218.685
238200	0.000625	0.001201	0.000582	0.002297	0.004958	0.001125	0.000612	-2521333.924
238300	0.000596	0.001207	0.000574	0.002384	0.005635	0.001104	0.000569	-2521152.888
238400	0.000627	0.001214	0.000591	0.002484	0.005400	0.001099	0.000602	-2521000.586
238500	0.000616	0.001185	0.000595	0.002395	0.005305	0.001103	0.000603	-2521348.677
238600	0.000638	0.001258	0.000609	0.002204	0.005201	0.001152	0.000596	-2521468.954
238700	0.000628	0.001225	0.000599	0.002360	0.005180	0.001123	0.000596	-2521286.047
238800	0.000642	0.001264	0.000598	0.002291	0.005882	0.001146	0.000582	-2521379.059
238900	0.000597	0.001237	0.000561	0.002263	0.005756	0.001118	0.000560	-2521185.466
239000	0.000632	0.001235	0.000580	0.002298	0.005413	0.001141	0.000595	-2521219.393
239100	0.000611	0.001210	0.000602	0.002272	0.005091	0.001138	0.000589	-2521312.883
239200	0.000600	0.001231	0.000578	0.002476	0.005085	0.001127	0.000577	-2521209.919
239300	0.000603	0.001224	0.000567	0.002426	0.005786	0.001115	0.000583	-2521089.273
239400	0.000621	0.001204	0.000575	0.002350	0.005813	0.001128	0.000592	-2521291.624
239500	0.000604	0.001182	0.000565	0.002365	0.005711	0.001121	0.000552	-2521313.449
239600	0.000622	0.001240	0.000580	0.002245	0.005612	0.001141	0.000573	-2521212.100
239700	0.000612	0.001214	0.000582	0.002268	0.005452	0.001142	0.000579	-2521311.285
239800	0.000608	0.001247	0.000589	0.002209	0.005413	0.001137	0.000585	-2521335.130
239900	0.000605	0.001211	0.000582	0.002331	0.005774	0.001150	0.000599	-2521407.762
240000	0.000595	0.001230	0.000564	0.002272	0.006100	0.001152	0.000566	-2521313.553
240100	0.000612	0.001236	0.000581	0.002252	0.006038	0.001169	0.000599	-2521287.981
240200	0.000605	0.001298	0.000594	0.002290	0.005463	0.001186	0.000598	-2521535.720
240300	0.000619	0.001231	0.000598	0.002199	0.005184	0.001150	0.000623	-2521399.849
240400	0.000630	0.001183	0.000615	0.002417	0.004772	0.001147	0.000622	-2521446.396
240500	0.000617	0.001225	0.000594	0.002293	0.004674	0.001137	0.000594	-2521315.568
240600	0.000638	0.001212	0.000613	0.002352	0.004861	0.001121	0.000615	-2521334.360
240700	0.000638	0.001232	0.000598	0.002388	0.004509	0.001127	0.000605	-2521283.776
240800	0.000603	0.001242	0.000591	0.002239	0.005313	0.001139	0.000586	-2521386.599
240900	0.000605	0.001227	0.000592	0.002284	0.005614	0.001148	0.000580	-2521307.429
241000	0.000605	0.001236	0.000579	0.002367	0.005817	0.001128	0.000564	-2521322.301
241100	0.000626	0.001226	0.000596	0.002318	0.005669	0.001167	0.000602	-2521438.678
241200	0.000621	0.001188	0.000596	0.002336	0.006375	0.001136	0.000587	-2521356.147
241300	0.000633	0.001241	0.000589	0.002269	0.006375	0.001183	0.000594	-2521526.779
241400	0.000626	0.001218	0.000558	0.002387	0.005813	0.001126	0.000565	-2521192.463
241500	0.000601	0.001218	0.000566	0.002288	0.005423	0.001135	0.000564	-2521320.091
241600	0.000616	0.001228	0.000604	0.002233	0.005216	0.001132	0.000590	-2521039.441
241700	0.000629	0.001242	0.000592	0.002280	0.004822	0.001155	0.000597	-2521035.947
241800	0.000611	0.001236	0.000601	0.002315	0.004940	0.001159	0.000572	-2521231.956
241900	0.000634	0.001240	0.000575	0.002288	0.004924	0.001148	0.000570	-2521198.248
242000	0.000619	0.001175	0.000576	0.002287	0.005191	0.001134	0.000575	-2521367.553
