Gen	np	tree	tau_4EminEmyoxEsp	lnL
343800	2	11	0.001154	0.000689	-2521495.211
343900	2	11	0.001149	0.000715	-2521632.729
344000	2	11	0.001127	0.000709	-2521473.681
344100	2	11	0.001178	0.000701	-2521476.135
344200	2	11	0.001150	0.000707	-2521574.842
344300	2	11	0.001153	0.000715	-2521546.013
344400	2	11	0.001144	0.000679	-2521548.524
344500	2	11	0.001139	0.000714	-2521443.566
344600	2	11	0.001226	0.000746	-2521617.134
344700	2	11	0.001162	0.000723	-2521427.432
344800	2	11	0.001135	0.000703	-2521602.271
344900	2	11	0.001132	0.000713	-2521474.961
345000	2	11	0.001155	0.000702	-2521699.148
345100	2	11	0.001203	0.000733	-2521552.395
345200	2	11	0.001159	0.000714	-2521550.613
345300	2	11	0.001159	0.000747	-2521450.760
345400	2	11	0.001144	0.000736	-2521605.236
345500	2	11	0.001148	0.000753	-2521658.917
345600	2	11	0.001158	0.000714	-2521226.805
345700	2	11	0.001157	0.000733	-2521439.664
345800	2	11	0.001156	0.000702	-2521520.813
345900	2	11	0.001196	0.000744	-2521586.372
346000	2	11	0.001174	0.000719	-2521476.245
346100	2	11	0.001160	0.000723	-2521768.175
346200	2	11	0.001173	0.000705	-2521685.854
346300	2	11	0.001138	0.000700	-2521442.295
346400	2	11	0.001164	0.000721	-2521436.214
346500	2	11	0.001166	0.000732	-2521525.289
346600	2	11	0.001165	0.000715	-2521639.807
346700	2	11	0.001150	0.000709	-2521291.872
346800	2	11	0.001145	0.000713	-2521452.799
346900	2	11	0.001188	0.000725	-2521712.389
347000	2	11	0.001188	0.000713	-2521663.045
347100	2	11	0.001172	0.000745	-2521642.977
347200	2	11	0.001129	0.000759	-2521582.901
347300	2	11	0.001154	0.000735	-2521726.798
347400	2	11	0.001167	0.000711	-2521592.261
347500	2	11	0.001151	0.000686	-2521404.019
347600	2	11	0.001160	0.000715	-2521520.086
347700	2	11	0.001159	0.000720	-2521607.471
347800	2	11	0.001159	0.000696	-2521497.306
347900	2	11	0.001149	0.000726	-2521459.932
348000	2	11	0.001119	0.000735	-2521341.343
348100	2	11	0.001138	0.000744	-2521525.119
348200	2	11	0.001165	0.000727	-2521483.751
348300	2	11	0.001148	0.000714	-2521652.796
348400	2	11	0.001142	0.000705	-2521460.031
348500	2	11	0.001168	0.000704	-2521582.889
348600	2	11	0.001141	0.000741	-2521620.181
348700	2	11	0.001167	0.000719	-2521344.166
348800	2	11	0.001179	0.000706	-2521706.703
348900	2	11	0.001144	0.000696	-2521415.789
349000	2	11	0.001176	0.000741	-2521653.706
349100	2	11	0.001177	0.000751	-2521754.635
349200	2	11	0.001166	0.000731	-2521712.671
349300	2	11	0.001156	0.000674	-2521506.718
349400	2	11	0.001155	0.000734	-2521444.255
349500	2	11	0.001185	0.000748	-2521697.964
349600	2	11	0.001161	0.000715	-2521438.271
349700	2	11	0.001163	0.000724	-2521732.146
349800	2	11	0.001179	0.000733	-2521516.877
349900	2	11	0.001176	0.000710	-2521550.621
350000	2	11	0.001165	0.000714	-2521587.333
350100	2	11	0.001190	0.000714	-2521563.013
350200	2	11	0.001146	0.000753	-2521490.983
350300	2	11	0.001135	0.000693	-2521578.031
350400	2	11	0.001151	0.000734	-2521426.606
350500	2	11	0.001141	0.000707	-2521475.358
350600	2	11	0.001182	0.000728	-2521623.639
350700	2	11	0.001145	0.000698	-2521417.420
350800	2	11	0.001138	0.000699	-2521505.095
350900	2	11	0.001150	0.000734	-2521395.381
351000	2	11	0.001182	0.000707	-2521416.657
351100	2	11	0.001137	0.000719	-2521380.000
351200	2	11	0.001153	0.000686	-2521515.629
351300	2	11	0.001129	0.000718	-2521364.014
351400	2	11	0.001190	0.000742	-2521683.814
351500	2	11	0.001152	0.000695	-2521541.097
351600	2	11	0.001188	0.000701	-2521632.408
351700	2	11	0.001155	0.000728	-2521619.730
351800	2	11	0.001166	0.000742	-2521539.899
351900	2	11	0.001166	0.000751	-2521712.357
352000	2	11	0.001134	0.000732	-2521486.334
352100	2	11	0.001139	0.000699	-2521427.678
352200	2	11	0.001164	0.000728	-2521477.170
352300	2	11	0.001142	0.000714	-2521424.889
352400	2	11	0.001122	0.000717	-2521428.481
352500	2	11	0.001172	0.000722	-2521663.656
352600	2	11	0.001161	0.000728	-2521506.362
352700	2	11	0.001180	0.000698	-2521574.172
352800	2	11	0.001135	0.000711	-2521681.165
352900	2	11	0.001170	0.000729	-2521496.022
353000	2	11	0.001201	0.000722	-2521570.647
353100	2	11	0.001161	0.000749	-2521698.234
353200	2	11	0.001153	0.000732	-2521551.290
353300	2	11	0.001141	0.000748	-2521624.474
353400	2	11	0.001164	0.000696	-2521355.928
353500	2	11	0.001145	0.000699	-2521408.752
353600	2	11	0.001184	0.000710	-2521594.510
353700	2	11	0.001183	0.000709	-2521621.324
353800	2	11	0.001210	0.000734	-2521622.026
353900	2	11	0.001185	0.000714	-2521609.519
354000	2	11	0.001182	0.000736	-2521624.121
354100	2	11	0.001155	0.000731	-2521392.863
354200	2	11	0.001169	0.000714	-2521523.816
354300	2	11	0.001131	0.000695	-2521435.809
354400	2	11	0.001172	0.000731	-2521543.865
354500	2	11	0.001161	0.000703	-2521614.215
354600	2	11	0.001136	0.000733	-2521556.074
354700	2	11	0.001166	0.000729	-2521594.197
354800	2	11	0.001128	0.000723	-2521677.664
354900	2	11	0.001174	0.000707	-2521551.695
355000	2	11	0.001165	0.000711	-2521521.882
355100	2	11	0.001145	0.000747	-2521634.813
355200	2	11	0.001130	0.000715	-2521486.419
355300	2	11	0.001142	0.000700	-2521481.271
355400	2	11	0.001147	0.000686	-2521474.054
355500	2	11	0.001158	0.000749	-2521458.902
355600	2	11	0.001143	0.000742	-2521388.454
355700	2	11	0.001118	0.000728	-2521573.191
355800	2	11	0.001132	0.000710	-2521455.341
355900	2	11	0.001130	0.000750	-2521688.175
356000	2	11	0.001189	0.000716	-2521621.741
356100	2	11	0.001137	0.000707	-2521478.861
356200	2	11	0.001140	0.000703	-2521502.316
356300	2	11	0.001163	0.000701	-2521504.592
356400	2	11	0.001148	0.000731	-2521554.702
356500	2	11	0.001168	0.000764	-2521480.077
356600	2	11	0.001130	0.000714	-2521580.033
356700	2	11	0.001137	0.000720	-2521490.781
356800	2	11	0.001148	0.000722	-2521438.866
356900	2	11	0.001142	0.000744	-2521590.581
357000	2	11	0.001152	0.000707	-2521561.937
357100	2	11	0.001150	0.000690	-2521432.340
357200	2	11	0.001135	0.000738	-2521702.455
357300	2	11	0.001163	0.000706	-2521460.295
357400	2	11	0.001159	0.000677	-2521343.549
357500	2	11	0.001180	0.000722	-2521510.852
357600	2	11	0.001176	0.000708	-2521470.636
357700	2	11	0.001187	0.000753	-2521616.712
357800	2	11	0.001157	0.000755	-2521519.261
357900	2	11	0.001145	0.000731	-2521599.612
358000	2	11	0.001159	0.000698	-2521521.606
358100	2	11	0.001117	0.000733	-2521450.888
358200	2	11	0.001163	0.000736	-2521574.386
358300	2	11	0.001127	0.000739	-2521511.004
358400	2	11	0.001140	0.000723	-2521488.110
358500	2	11	0.001131	0.000700	-2521425.380
358600	2	11	0.001135	0.000739	-2521590.029
358700	2	11	0.001140	0.000689	-2521306.623
358800	2	11	0.001123	0.000752	-2521378.800
358900	2	11	0.001088	0.000727	-2521371.931
359000	2	11	0.001116	0.000749	-2521510.107
359100	2	11	0.001157	0.000714	-2521379.493
359200	2	11	0.001130	0.000717	-2521448.852
359300	2	11	0.001157	0.000706	-2521441.567
359400	2	11	0.001126	0.000728	-2521415.010
359500	2	11	0.001106	0.000707	-2521522.202
359600	2	11	0.001164	0.000722	-2521452.458
359700	2	11	0.001176	0.000759	-2521726.117
359800	2	11	0.001117	0.000751	-2521497.782
359900	2	11	0.001140	0.000709	-2521539.187
360000	2	11	0.001155	0.000712	-2521554.081
360100	2	11	0.001164	0.000716	-2521522.521
360200	2	11	0.001155	0.000706	-2521594.165
360300	2	11	0.001178	0.000725	-2521595.110
360400	2	11	0.001152	0.000734	-2521529.851
360500	2	11	0.001166	0.000714	-2521517.489
360600	2	11	0.001217	0.000726	-2521483.970
360700	2	11	0.001173	0.000729	-2521484.752
360800	2	11	0.001190	0.000752	-2521641.314
360900	2	11	0.001196	0.000737	-2521782.287
361000	2	11	0.001184	0.000711	-2521629.405
361100	2	11	0.001169	0.000733	-2521452.745
361200	2	11	0.001112	0.000695	-2521398.046
361300	2	11	0.001123	0.000704	-2521552.452
361400	2	11	0.001123	0.000694	-2521437.319
361500	2	11	0.001117	0.000723	-2521508.074
361600	2	11	0.001139	0.000717	-2521536.356
361700	2	11	0.001160	0.000731	-2521633.390
361800	2	11	0.001205	0.000720	-2521537.859
361900	2	11	0.001156	0.000725	-2521563.885
362000	2	11	0.001162	0.000743	-2521530.762
362100	2	11	0.001162	0.000721	-2521724.989
362200	2	11	0.001171	0.000713	-2521619.165
362300	2	11	0.001168	0.000702	-2521630.462
362400	2	11	0.001173	0.000725	-2521532.613
362500	2	11	0.001165	0.000750	-2521552.489
362600	2	11	0.001172	0.000717	-2521643.365
362700	2	11	0.001149	0.000702	-2521425.959
362800	2	11	0.001144	0.000734	-2521483.070
362900	2	11	0.001143	0.000712	-2521500.743
363000	2	11	0.001170	0.000695	-2521469.018
363100	2	11	0.001146	0.000726	-2521483.004
363200	2	11	0.001151	0.000730	-2521563.952
363300	2	11	0.001148	0.000710	-2521596.445
363400	2	11	0.001156	0.000695	-2521419.724
363500	2	11	0.001127	0.000716	-2521475.576
363600	2	11	0.001139	0.000704	-2521468.925
363700	2	11	0.001101	0.000723	-2521329.862
363800	2	11	0.001109	0.000719	-2521627.525
363900	2	11	0.001147	0.000723	-2521509.323
364000	2	11	0.001153	0.000742	-2521504.347
364100	2	11	0.001154	0.000743	-2521708.203
364200	2	11	0.001169	0.000707	-2521482.976
364300	2	11	0.001145	0.000723	-2521321.652
364400	2	11	0.001142	0.000712	-2521566.560
364500	2	11	0.001177	0.000723	-2521453.338
364600	2	11	0.001165	0.000707	-2521526.542
364700	2	11	0.001149	0.000723	-2521459.811
364800	2	11	0.001141	0.000722	-2521522.428
364900	2	11	0.001169	0.000723	-2521551.263
365000	2	11	0.001180	0.000737	-2521407.530
365100	2	11	0.001170	0.000700	-2521477.691
365200	2	11	0.001134	0.000734	-2521588.521
365300	2	11	0.001142	0.000757	-2521542.619
365400	2	11	0.001135	0.000720	-2521464.592
365500	2	11	0.001149	0.000708	-2521290.732
365600	2	11	0.001142	0.000706	-2521659.515
365700	2	11	0.001141	0.000693	-2521535.091
365800	2	11	0.001166	0.000711	-2521503.930
365900	2	11	0.001179	0.000709	-2521404.964
366000	2	11	0.001156	0.000717	-2521629.064
366100	2	11	0.001170	0.000720	-2521588.870
366200	2	11	0.001161	0.000718	-2521543.001
366300	2	11	0.001137	0.000727	-2521572.441
366400	2	11	0.001156	0.000735	-2521645.652
366500	2	11	0.001162	0.000702	-2521467.634
366600	2	11	0.001144	0.000686	-2521425.622
366700	2	11	0.001156	0.000692	-2521408.888
366800	2	11	0.001156	0.000676	-2521452.454
366900	2	11	0.001135	0.000751	-2521550.068
367000	2	11	0.001129	0.000699	-2521520.489
367100	2	11	0.001142	0.000712	-2521546.452
367200	2	11	0.001154	0.000681	-2521586.165
367300	2	11	0.001182	0.000724	-2521731.795
367400	2	11	0.001144	0.000711	-2521485.498
367500	2	11	0.001167	0.000724	-2521371.653
367600	2	11	0.001172	0.000743	-2521493.487
367700	2	11	0.001138	0.000717	-2521586.324
367800	2	11	0.001135	0.000733	-2521492.332
367900	2	11	0.001135	0.000741	-2521629.690
368000	2	11	0.001144	0.000707	-2521457.154
368100	2	11	0.001146	0.000722	-2521389.061
368200	2	11	0.001156	0.000714	-2521533.840
368300	2	11	0.001180	0.000715	-2521428.163
368400	2	11	0.001173	0.000707	-2521535.817
368500	2	11	0.001132	0.000704	-2521358.872
368600	2	11	0.001129	0.000730	-2521543.113
368700	2	11	0.001128	0.000723	-2521470.196
368800	2	11	0.001163	0.000745	-2521552.565
368900	2	11	0.001181	0.000698	-2521494.124
369000	2	11	0.001184	0.000712	-2521545.562
369100	2	11	0.001168	0.000697	-2521537.396
369200	2	11	0.001197	0.000700	-2521503.110
369300	2	11	0.001169	0.000755	-2521766.640
369400	2	11	0.001140	0.000691	-2521363.362
369500	2	11	0.001140	0.000733	-2521429.243
369600	2	11	0.001149	0.000712	-2521471.644
369700	2	11	0.001123	0.000684	-2521293.666
369800	2	11	0.001150	0.000758	-2521564.802
369900	2	11	0.001141	0.000711	-2521457.020
370000	2	11	0.001190	0.000715	-2521625.790
370100	2	11	0.001138	0.000710	-2521523.415
370200	2	11	0.001129	0.000718	-2521596.346
370300	2	11	0.001137	0.000709	-2521452.412
370400	2	11	0.001166	0.000731	-2521684.035
370500	2	11	0.001163	0.000694	-2521424.091
370600	2	11	0.001173	0.000738	-2521557.051
370700	2	11	0.001156	0.000715	-2521567.737
370800	2	11	0.001150	0.000715	-2521548.526
370900	2	11	0.001138	0.000733	-2521589.162
371000	2	11	0.001120	0.000707	-2521457.161
371100	2	11	0.001152	0.000733	-2521313.679
371200	2	11	0.001109	0.000721	-2521486.046
371300	2	11	0.001159	0.000709	-2521416.666
371400	2	11	0.001159	0.000717	-2521413.355
371500	2	11	0.001137	0.000704	-2521396.097
371600	2	11	0.001151	0.000690	-2521477.715
371700	2	11	0.001184	0.000706	-2521373.603
371800	2	11	0.001166	0.000703	-2521425.893
371900	2	11	0.001129	0.000694	-2521393.348
372000	2	11	0.001171	0.000751	-2521318.291
372100	2	11	0.001170	0.000708	-2521536.251
372200	2	11	0.001140	0.000735	-2521669.521
372300	2	11	0.001153	0.000709	-2521583.666
372400	2	11	0.001143	0.000710	-2521526.893
372500	2	11	0.001111	0.000730	-2521568.042
372600	2	11	0.001124	0.000703	-2521544.755
372700	2	11	0.001167	0.000685	-2521567.222
372800	2	11	0.001152	0.000708	-2521490.312
372900	2	11	0.001196	0.000695	-2521681.193
373000	2	11	0.001162	0.000718	-2521455.506
373100	2	11	0.001175	0.000721	-2521676.597
373200	2	11	0.001165	0.000716	-2521558.895
373300	2	11	0.001146	0.000755	-2521635.591
373400	2	11	0.001174	0.000735	-2521518.286
373500	2	11	0.001138	0.000698	-2521530.777
373600	2	11	0.001168	0.000715	-2521498.961
373700	2	11	0.001155	0.000719	-2521387.841
373800	2	11	0.001144	0.000709	-2521609.441
373900	2	11	0.001112	0.000712	-2521454.533
374000	2	11	0.001142	0.000699	-2521588.484
374100	2	11	0.001161	0.000730	-2521550.077
374200	2	11	0.001165	0.000706	-2521409.039
374300	2	11	0.001171	0.000723	-2521550.048
374400	2	11	0.001184	0.000727	-2521467.283
374500	2	11	0.001164	0.000722	-2521475.681
374600	2	11	0.001132	0.000724	-2521438.211
374700	2	11	0.001156	0.000763	-2521500.830
374800	2	11	0.001143	0.000703	-2521622.994
374900	2	11	0.001146	0.000714	-2521367.082
375000	2	11	0.001129	0.000698	-2521523.092
375100	2	11	0.001184	0.000703	-2521479.388
375200	2	11	0.001149	0.000733	-2521688.165
375300	2	11	0.001197	0.000721	-2521599.649
375400	2	11	0.001162	0.000742	-2521523.639
375500	2	11	0.001180	0.000709	-2521555.803
375600	2	11	0.001153	0.000727	-2521635.881
375700	2	11	0.001152	0.000703	-2521515.442
375800	2	11	0.001179	0.000718	-2521647.423
375900	2	11	0.001164	0.000720	-2521631.554
376000	2	11	0.001149	0.000706	-2521387.413
376100	2	11	0.001189	0.000730	-2521736.481
376200	2	11	0.001159	0.000708	-2521475.448
376300	2	11	0.001142	0.000712	-2521473.607
376400	2	11	0.001172	0.000728	-2521634.002
376500	2	11	0.001140	0.000702	-2521457.848
376600	2	11	0.001154	0.000696	-2521368.360
376700	2	11	0.001138	0.000715	-2521441.049
376800	2	11	0.001185	0.000725	-2521637.705
376900	2	11	0.001171	0.000724	-2521590.259
377000	2	11	0.001155	0.000718	-2521504.397
377100	2	11	0.001140	0.000729	-2521526.325
377200	2	11	0.001107	0.000709	-2521379.999
377300	2	11	0.001162	0.000715	-2521619.439
377400	2	11	0.001186	0.000718	-2521467.004
377500	2	11	0.001144	0.000704	-2521384.159
377600	2	11	0.001117	0.000706	-2521386.468
377700	2	11	0.001186	0.000741	-2521597.985
377800	2	11	0.001160	0.000716	-2521450.343
377900	2	11	0.001134	0.000709	-2521364.759
378000	2	11	0.001149	0.000731	-2521563.672
378100	2	11	0.001169	0.000717	-2521636.062
378200	2	11	0.001126	0.000745	-2521536.100
378300	2	11	0.001130	0.000751	-2521546.134
378400	2	11	0.001164	0.000692	-2521591.211
378500	2	11	0.001178	0.000696	-2521416.857
378600	2	11	0.001180	0.000708	-2521552.111
378700	2	11	0.001137	0.000708	-2521520.169
378800	2	11	0.001165	0.000730	-2521548.919
378900	2	11	0.001176	0.000726	-2521586.667
379000	2	11	0.001146	0.000704	-2521403.097
379100	2	11	0.001143	0.000704	-2521412.992
379200	2	11	0.001148	0.000723	-2521498.397
379300	2	11	0.001156	0.000697	-2521684.820
379400	2	11	0.001135	0.000706	-2521423.088
379500	2	11	0.001169	0.000743	-2521557.357
379600	2	11	0.001181	0.000706	-2521437.016
379700	2	11	0.001138	0.000698	-2521460.704
379800	2	11	0.001113	0.000718	-2521572.489
379900	2	11	0.001146	0.000732	-2521428.876
380000	2	11	0.001146	0.000690	-2521391.685
380100	2	11	0.001180	0.000729	-2521549.820
380200	2	11	0.001214	0.000742	-2521450.377
380300	2	11	0.001174	0.000681	-2521547.447
380400	2	11	0.001177	0.000732	-2521652.063
380500	2	11	0.001167	0.000712	-2521589.336
380600	2	11	0.001146	0.000718	-2521438.223
380700	2	11	0.001145	0.000731	-2521572.334
380800	2	11	0.001192	0.000737	-2521724.119
380900	2	11	0.001154	0.000703	-2521384.982
381000	2	11	0.001131	0.000718	-2521380.745
381100	2	11	0.001120	0.000734	-2521520.414
381200	2	11	0.001151	0.000729	-2521690.918
381300	2	11	0.001157	0.000710	-2521513.117
381400	2	11	0.001157	0.000731	-2521527.850
381500	2	11	0.001157	0.000707	-2521286.690
381600	2	11	0.001166	0.000703	-2521661.770
381700	2	11	0.001180	0.000750	-2521617.581
381800	2	11	0.001160	0.000731	-2521627.250
381900	2	11	0.001139	0.000687	-2521505.059
382000	2	11	0.001151	0.000700	-2521471.447
382100	2	11	0.001146	0.000742	-2521440.851
382200	2	11	0.001143	0.000718	-2521657.488
382300	2	11	0.001136	0.000728	-2521597.230
382400	2	11	0.001155	0.000737	-2521701.550
382500	2	11	0.001157	0.000689	-2521462.369
382600	2	11	0.001151	0.000695	-2521525.735
382700	2	11	0.001172	0.000748	-2521490.863
382800	2	11	0.001189	0.000721	-2521604.543
382900	2	11	0.001158	0.000710	-2521293.315
383000	2	11	0.001172	0.000698	-2521516.674
383100	2	11	0.001172	0.000684	-2521509.509
383200	2	11	0.001187	0.000747	-2521636.824
383300	2	11	0.001163	0.000721	-2521440.161
383400	2	11	0.001182	0.000682	-2521519.558
383500	2	11	0.001173	0.000731	-2521509.920
383600	2	11	0.001181	0.000700	-2521513.370
383700	2	11	0.001162	0.000702	-2521527.940
383800	2	11	0.001134	0.000725	-2521528.705
383900	2	11	0.001144	0.000728	-2521697.108
384000	2	11	0.001154	0.000726	-2521421.114
384100	2	11	0.001161	0.000722	-2521620.638
384200	2	11	0.001152	0.000732	-2521424.776
384300	2	11	0.001195	0.000728	-2521689.736
384400	2	11	0.001178	0.000715	-2521644.241
384500	2	11	0.001149	0.000739	-2521565.081
384600	2	11	0.001160	0.000718	-2521440.721
384700	2	11	0.001156	0.000740	-2521480.013
384800	2	11	0.001142	0.000723	-2521605.870
384900	2	11	0.001162	0.000730	-2521562.762
385000	2	11	0.001124	0.000700	-2521488.168
385100	2	11	0.001194	0.000714	-2521591.284
385200	2	11	0.001171	0.000727	-2521629.971
385300	2	11	0.001155	0.000729	-2521599.407
385400	2	11	0.001179	0.000701	-2521516.326
385500	2	11	0.001175	0.000717	-2521645.456
385600	2	11	0.001157	0.000710	-2521661.305
385700	2	11	0.001156	0.000716	-2521593.263
385800	2	11	0.001154	0.000685	-2521446.870
385900	2	11	0.001185	0.000717	-2521596.372
386000	2	11	0.001167	0.000716	-2521554.980
386100	2	11	0.001169	0.000700	-2521572.384
386200	2	11	0.001143	0.000734	-2521584.732
386300	2	11	0.001138	0.000727	-2521526.181
386400	2	11	0.001119	0.000699	-2521577.403
386500	2	11	0.001156	0.000708	-2521548.185
386600	2	11	0.001171	0.000711	-2521568.524
386700	2	11	0.001155	0.000711	-2521558.212
386800	2	11	0.001160	0.000722	-2521518.935
386900	2	11	0.001156	0.000703	-2521785.651
387000	2	11	0.001162	0.000728	-2521513.942
387100	2	11	0.001144	0.000662	-2521460.819
387200	2	11	0.001156	0.000751	-2521652.375
387300	2	11	0.001137	0.000733	-2521307.133
387400	2	11	0.001159	0.000715	-2521507.665
387500	2	11	0.001169	0.000734	-2521536.672
387600	2	11	0.001160	0.000740	-2521617.127
387700	2	11	0.001176	0.000720	-2521621.062
387800	2	11	0.001188	0.000721	-2521679.562
387900	2	11	0.001174	0.000715	-2521625.382
388000	2	11	0.001183	0.000716	-2521572.885
388100	2	11	0.001194	0.000723	-2521727.248
388200	2	11	0.001154	0.000708	-2521455.523
388300	2	11	0.001140	0.000710	-2521660.415
388400	2	11	0.001173	0.000724	-2521640.258
388500	2	11	0.001158	0.000717	-2521538.656
388600	2	11	0.001192	0.000697	-2521546.017
388700	2	11	0.001150	0.000735	-2521551.449
388800	2	11	0.001187	0.000708	-2521515.201
388900	2	11	0.001157	0.000714	-2521614.234
389000	2	11	0.001224	0.000737	-2521735.974
389100	2	11	0.001157	0.000719	-2521694.829
389200	2	11	0.001158	0.000699	-2521502.482
389300	2	11	0.001168	0.000727	-2521458.548
389400	2	11	0.001151	0.000701	-2521496.303
389500	2	11	0.001126	0.000748	-2521546.611
389600	2	11	0.001146	0.000707	-2521596.464
389700	2	11	0.001166	0.000726	-2521547.056
389800	2	11	0.001160	0.000727	-2521705.617
389900	2	11	0.001148	0.000714	-2521489.388
390000	2	11	0.001162	0.000711	-2521472.356
390100	2	11	0.001115	0.000679	-2521396.902
390200	2	11	0.001144	0.000737	-2521549.162
390300	2	11	0.001134	0.000740	-2521505.899
390400	2	11	0.001160	0.000743	-2521681.862
390500	2	11	0.001159	0.000751	-2521732.992
390600	2	11	0.001128	0.000705	-2521229.815
390700	2	11	0.001151	0.000714	-2521518.838
390800	2	11	0.001181	0.000740	-2521590.815
390900	2	11	0.001164	0.000700	-2521578.648
391000	2	11	0.001138	0.000713	-2521598.304
391100	2	11	0.001136	0.000704	-2521520.965
391200	2	11	0.001173	0.000732	-2521610.181
391300	2	11	0.001165	0.000725	-2521589.245
391400	2	11	0.001148	0.000706	-2521392.205
391500	2	11	0.001162	0.000706	-2521447.914
391600	2	11	0.001161	0.000715	-2521356.203
391700	2	11	0.001101	0.000715	-2521363.854
391800	2	11	0.001140	0.000720	-2521578.058
391900	2	11	0.001175	0.000703	-2521619.960
392000	2	11	0.001146	0.000699	-2521330.890
392100	2	11	0.001143	0.000705	-2521666.413
392200	2	11	0.001177	0.000723	-2521636.445
392300	2	11	0.001155	0.000704	-2521509.862
392400	2	11	0.001145	0.000746	-2521440.673
392500	2	11	0.001145	0.000714	-2521567.901
392600	2	11	0.001164	0.000714	-2521446.204
392700	2	11	0.001132	0.000710	-2521512.425
392800	2	11	0.001158	0.000709	-2521495.395
392900	2	11	0.001134	0.000704	-2521469.380
393000	2	11	0.001172	0.000710	-2521412.986
393100	2	11	0.001181	0.000720	-2521593.640
393200	2	11	0.001168	0.000746	-2521614.427
393300	2	11	0.001179	0.000755	-2521685.622
393400	2	11	0.001171	0.000722	-2521592.993
393500	2	11	0.001180	0.000717	-2521587.364
393600	2	11	0.001175	0.000730	-2521487.480
393700	2	11	0.001154	0.000707	-2521497.444
393800	2	11	0.001153	0.000733	-2521579.014
393900	2	11	0.001160	0.000694	-2521409.744
394000	2	11	0.001173	0.000722	-2521581.201
394100	2	11	0.001189	0.000727	-2521458.397
394200	2	11	0.001185	0.000726	-2521568.288
394300	2	11	0.001177	0.000712	-2521615.480
394400	2	11	0.001145	0.000730	-2521417.815
394500	2	11	0.001141	0.000710	-2521550.173
394600	2	11	0.001148	0.000711	-2521474.184
394700	2	11	0.001181	0.000707	-2521570.095
394800	2	11	0.001153	0.000715	-2521504.854
394900	2	11	0.001170	0.000727	-2521513.577
395000	2	11	0.001146	0.000737	-2521673.951
395100	2	11	0.001164	0.000697	-2521507.292
395200	2	11	0.001174	0.000739	-2521603.258
395300	2	11	0.001185	0.000752	-2521696.451
395400	2	11	0.001174	0.000722	-2521543.654
395500	2	11	0.001161	0.000716	-2521637.548
395600	2	11	0.001130	0.000697	-2521505.379
395700	2	11	0.001155	0.000697	-2521462.900
395800	2	11	0.001121	0.000721	-2521405.588
395900	2	11	0.001123	0.000701	-2521392.406
396000	2	11	0.001157	0.000689	-2521396.105
396100	2	11	0.001141	0.000700	-2521467.574
396200	2	11	0.001145	0.000693	-2521744.440
396300	2	11	0.001162	0.000693	-2521506.315
396400	2	11	0.001158	0.000747	-2521647.306
396500	2	11	0.001173	0.000727	-2521503.630
396600	2	11	0.001172	0.000725	-2521461.528
396700	2	11	0.001127	0.000733	-2521549.935
396800	2	11	0.001146	0.000724	-2521431.359
396900	2	11	0.001158	0.000712	-2521664.808
397000	2	11	0.001143	0.000703	-2521520.469
397100	2	11	0.001134	0.000734	-2521482.186
397200	2	11	0.001147	0.000700	-2521469.107
397300	2	11	0.001147	0.000686	-2521578.343
397400	2	11	0.001149	0.000748	-2521718.307
397500	2	11	0.001156	0.000715	-2521587.884
397600	2	11	0.001184	0.000749	-2521575.368
397700	2	11	0.001130	0.000699	-2521494.268
397800	2	11	0.001174	0.000707	-2521471.132
397900	2	11	0.001170	0.000711	-2521540.674
398000	2	11	0.001168	0.000696	-2521397.888
398100	2	11	0.001173	0.000715	-2521641.226
398200	2	11	0.001144	0.000707	-2521479.243
398300	2	11	0.001180	0.000743	-2521471.829
398400	2	11	0.001193	0.000696	-2521578.636
398500	2	11	0.001183	0.000696	-2521654.946
398600	2	11	0.001154	0.000720	-2521405.444
398700	2	11	0.001147	0.000732	-2521411.402
398800	2	11	0.001125	0.000707	-2521361.803
398900	2	11	0.001123	0.000722	-2521415.180
399000	2	11	0.001148	0.000734	-2521540.338
399100	2	11	0.001140	0.000705	-2521479.668
399200	2	11	0.001166	0.000729	-2521465.161
399300	2	11	0.001154	0.000689	-2521549.289
399400	2	11	0.001138	0.000732	-2521490.573
399500	2	11	0.001136	0.000728	-2521534.822
399600	2	11	0.001187	0.000716	-2521728.546
399700	2	11	0.001183	0.000701	-2521637.556
399800	2	11	0.001196	0.000690	-2521628.967
399900	2	11	0.001149	0.000739	-2521463.396
400000	2	11	0.001142	0.000716	-2521596.992
400100	2	11	0.001179	0.000709	-2521669.056
400200	2	11	0.001179	0.000706	-2521477.360
400300	2	11	0.001130	0.000723	-2521584.140
400400	2	11	0.001136	0.000711	-2521409.874
400500	2	11	0.001175	0.000728	-2521582.241
400600	2	11	0.001161	0.000705	-2521536.720
400700	2	11	0.001128	0.000751	-2521566.303
400800	2	11	0.001130	0.000699	-2521532.973
400900	2	11	0.001133	0.000706	-2521375.080
401000	2	11	0.001145	0.000745	-2521579.591
401100	2	11	0.001144	0.000725	-2521711.591
401200	2	11	0.001170	0.000707	-2521518.006
401300	2	11	0.001126	0.000720	-2521518.808
401400	2	11	0.001167	0.000725	-2521558.711
401500	2	11	0.001165	0.000696	-2521468.691
401600	2	11	0.001146	0.000707	-2521312.070
401700	2	11	0.001178	0.000709	-2521453.807
401800	2	11	0.001129	0.000720	-2521378.066
401900	2	11	0.001143	0.000698	-2521323.552
