Gen	np	tree	tau_4EminEmyoxEsp	tau_5EmyoxEsp	lnL
29400	2	11	0.001129	0.000569	-2521344.573
29500	2	11	0.001108	0.000601	-2521598.823
29600	2	11	0.001140	0.000587	-2521372.882
29700	2	11	0.001134	0.000595	-2521354.517
29800	2	11	0.001137	0.000617	-2521405.016
29900	2	11	0.001151	0.000609	-2521363.048
30000	2	11	0.001181	0.000595	-2521439.606
30100	2	11	0.001163	0.000599	-2521514.015
30200	2	11	0.001137	0.000615	-2521495.430
30300	2	11	0.001103	0.000591	-2521299.487
30400	2	11	0.001099	0.000607	-2521497.014
30500	2	11	0.001162	0.000602	-2521280.056
30600	2	11	0.001169	0.000589	-2521475.643
30700	2	11	0.001116	0.000604	-2521383.317
30800	2	11	0.001127	0.000635	-2521485.039
30900	2	11	0.001128	0.000566	-2521341.709
31000	2	11	0.001127	0.000618	-2521553.388
31100	2	11	0.001138	0.000603	-2521477.250
31200	2	11	0.001150	0.000594	-2521494.148
31300	2	11	0.001160	0.000570	-2521435.981
31400	2	11	0.001147	0.000594	-2521517.989
31500	2	11	0.001162	0.000599	-2521371.868
31600	2	11	0.001125	0.000585	-2521370.343
31700	2	11	0.001140	0.000598	-2521447.362
31800	2	11	0.001124	0.000559	-2521341.741
31900	2	11	0.001086	0.000609	-2521298.552
32000	2	11	0.001108	0.000558	-2521494.842
32100	2	11	0.001121	0.000598	-2521530.735
32200	2	11	0.001135	0.000617	-2521432.288
32300	2	11	0.001131	0.000593	-2521523.279
32400	2	11	0.001111	0.000607	-2521444.554
32500	2	11	0.001091	0.000575	-2521228.165
32600	2	11	0.001150	0.000585	-2521407.116
32700	2	11	0.001123	0.000618	-2521460.884
32800	2	11	0.001146	0.000592	-2521358.838
32900	2	11	0.001138	0.000655	-2521486.393
33000	2	11	0.001159	0.000609	-2521361.503
33100	2	11	0.001179	0.000577	-2521585.625
33200	2	11	0.001159	0.000602	-2521501.726
33300	2	11	0.001152	0.000611	-2521422.410
33400	2	11	0.001143	0.000599	-2521542.562
33500	2	11	0.001136	0.000603	-2521550.780
33600	2	11	0.001104	0.000598	-2521281.034
33700	2	11	0.001122	0.000583	-2521433.242
33800	2	11	0.001145	0.000597	-2521572.258
33900	2	11	0.001121	0.000596	-2521610.634
34000	2	11	0.001120	0.000625	-2521452.692
34100	2	11	0.001122	0.000597	-2521301.382
34200	2	11	0.001171	0.000552	-2521512.577
34300	2	11	0.001172	0.000600	-2521548.353
34400	2	11	0.001145	0.000594	-2521452.392
34500	2	11	0.001137	0.000579	-2521527.631
34600	2	11	0.001123	0.000590	-2521424.888
34700	2	11	0.001118	0.000581	-2521566.593
34800	2	11	0.001135	0.000608	-2521528.216
34900	2	11	0.001124	0.000582	-2521327.589
35000	2	11	0.001115	0.000542	-2521293.080
35100	2	11	0.001129	0.000587	-2521318.935
35200	2	11	0.001112	0.000566	-2521263.909
35300	2	11	0.001129	0.000596	-2521387.732
35400	2	11	0.001152	0.000605	-2521525.719
35500	2	11	0.001171	0.000590	-2521304.404
35600	2	11	0.001149	0.000575	-2521476.773
35700	2	11	0.001155	0.000566	-2521463.400
35800	2	11	0.001105	0.000561	-2521276.147
35900	2	11	0.001143	0.000579	-2521533.138
36000	2	11	0.001140	0.000603	-2521526.623
36100	2	11	0.001142	0.000622	-2521404.045
36200	2	11	0.001142	0.000594	-2521342.941
36300	2	11	0.001161	0.000606	-2521482.380
36400	2	11	0.001131	0.000595	-2521282.174
36500	2	11	0.001138	0.000560	-2521290.462
36600	2	11	0.001140	0.000583	-2521465.130
36700	2	11	0.001114	0.000577	-2521378.216
36800	2	11	0.001135	0.000612	-2521558.037
36900	2	11	0.001132	0.000594	-2521330.673
37000	2	11	0.001118	0.000582	-2521328.211
37100	2	11	0.001162	0.000579	-2521336.440
37200	2	11	0.001133	0.000605	-2521579.742
37300	2	11	0.001130	0.000591	-2521424.041
37400	2	11	0.001134	0.000584	-2521510.974
37500	2	11	0.001101	0.000631	-2521399.190
37600	2	11	0.001102	0.000606	-2521400.664
37700	2	11	0.001102	0.000597	-2521585.984
37800	2	11	0.001127	0.000586	-2521495.319
37900	2	11	0.001181	0.000577	-2521382.617
38000	2	11	0.001155	0.000569	-2521406.395
38100	2	11	0.001124	0.000583	-2521459.829
38200	2	11	0.001162	0.000573	-2521410.474
38300	2	11	0.001141	0.000589	-2521353.252
38400	2	11	0.001142	0.000622	-2521472.615
38500	2	11	0.001110	0.000614	-2521232.791
38600	2	11	0.001140	0.000621	-2521379.537
38700	2	11	0.001106	0.000580	-2521303.777
38800	2	11	0.001128	0.000603	-2521403.642
38900	2	11	0.001167	0.000585	-2521354.831
39000	2	11	0.001144	0.000621	-2521597.667
39100	2	11	0.001132	0.000626	-2521338.132
39200	2	11	0.001127	0.000607	-2521383.268
39300	2	11	0.001152	0.000590	-2521326.048
39400	2	11	0.001172	0.000574	-2521458.946
39500	2	11	0.001103	0.000560	-2521436.255
39600	2	11	0.001114	0.000606	-2521165.278
39700	2	11	0.001112	0.000577	-2521220.198
39800	2	11	0.001105	0.000593	-2521436.138
39900	2	11	0.001134	0.000579	-2521358.718
40000	2	11	0.001126	0.000567	-2521414.499
40100	2	11	0.001102	0.000604	-2521514.263
40200	2	11	0.001095	0.000584	-2521381.406
40300	2	11	0.001096	0.000591	-2521380.467
40400	2	11	0.001108	0.000588	-2521549.844
40500	2	11	0.001131	0.000594	-2521376.084
40600	2	11	0.001136	0.000582	-2521267.611
40700	2	11	0.001113	0.000575	-2521437.476
40800	2	11	0.001119	0.000601	-2521281.430
40900	2	11	0.001135	0.000608	-2521421.812
41000	2	11	0.001108	0.000602	-2521473.289
41100	2	11	0.001143	0.000578	-2521523.934
41200	2	11	0.001126	0.000553	-2521411.673
41300	2	11	0.001142	0.000588	-2521488.068
41400	2	11	0.001136	0.000567	-2521313.159
41500	2	11	0.001130	0.000584	-2521598.221
41600	2	11	0.001121	0.000598	-2521439.283
41700	2	11	0.001150	0.000598	-2521450.138
41800	2	11	0.001128	0.000589	-2521480.916
41900	2	11	0.001118	0.000607	-2521475.820
42000	2	11	0.001148	0.000575	-2521425.537
42100	2	11	0.001126	0.000616	-2521270.735
42200	2	11	0.001155	0.000605	-2521288.189
42300	2	11	0.001117	0.000570	-2521340.844
42400	2	11	0.001132	0.000618	-2521451.682
42500	2	11	0.001142	0.000605	-2521399.819
42600	2	11	0.001161	0.000583	-2521454.208
42700	2	11	0.001129	0.000585	-2521659.426
42800	2	11	0.001162	0.000615	-2521506.529
42900	2	11	0.001130	0.000590	-2521374.157
43000	2	11	0.001127	0.000565	-2521291.077
43100	2	11	0.001117	0.000561	-2521284.176
43200	2	11	0.001114	0.000625	-2521337.657
43300	2	11	0.001118	0.000579	-2521425.158
43400	2	11	0.001089	0.000592	-2521429.634
43500	2	11	0.001110	0.000623	-2521369.254
43600	2	11	0.001148	0.000600	-2521263.084
43700	2	11	0.001136	0.000594	-2521407.691
43800	2	11	0.001123	0.000612	-2521434.256
43900	2	11	0.001131	0.000573	-2521184.132
44000	2	11	0.001137	0.000566	-2521422.825
44100	2	11	0.001169	0.000596	-2521368.335
44200	2	11	0.001131	0.000588	-2521330.856
44300	2	11	0.001170	0.000572	-2521410.840
44400	2	11	0.001141	0.000592	-2521463.798
44500	2	11	0.001157	0.000586	-2521397.469
44600	2	11	0.001128	0.000588	-2521388.858
44700	2	11	0.001129	0.000593	-2521237.739
44800	2	11	0.001112	0.000612	-2521297.618
44900	2	11	0.001107	0.000592	-2521644.778
45000	2	11	0.001144	0.000612	-2521533.808
45100	2	11	0.001146	0.000607	-2521249.283
45200	2	11	0.001152	0.000581	-2521407.124
45300	2	11	0.001113	0.000599	-2521362.271
45400	2	11	0.001140	0.000590	-2521478.685
45500	2	11	0.001144	0.000594	-2521472.071
45600	2	11	0.001123	0.000604	-2521255.492
45700	2	11	0.001128	0.000616	-2521459.395
45800	2	11	0.001131	0.000603	-2521411.661
45900	2	11	0.001141	0.000614	-2521538.130
46000	2	11	0.001125	0.000589	-2521538.310
46100	2	11	0.001122	0.000600	-2521454.795
46200	2	11	0.001131	0.000599	-2521573.156
46300	2	11	0.001114	0.000623	-2521258.153
46400	2	11	0.001118	0.000611	-2521488.164
46500	2	11	0.001119	0.000615	-2521380.982
46600	2	11	0.001140	0.000587	-2521300.214
46700	2	11	0.001130	0.000621	-2521354.913
46800	2	11	0.001140	0.000529	-2521437.843
46900	2	11	0.001171	0.000571	-2521512.249
47000	2	11	0.001154	0.000597	-2521384.558
47100	2	11	0.001131	0.000599	-2521345.790
47200	2	11	0.001156	0.000577	-2521387.140
47300	2	11	0.001125	0.000587	-2521267.546
47400	2	11	0.001127	0.000552	-2521339.394
47500	2	11	0.001132	0.000591	-2521220.041
47600	2	11	0.001140	0.000592	-2521445.950
47700	2	11	0.001182	0.000591	-2521550.416
47800	2	11	0.001154	0.000595	-2521406.701
47900	2	11	0.001137	0.000589	-2521308.643
48000	2	11	0.001140	0.000581	-2521535.488
48100	2	11	0.001115	0.000592	-2521330.246
48200	2	11	0.001124	0.000585	-2521245.619
48300	2	11	0.001125	0.000611	-2521356.945
48400	2	11	0.001119	0.000621	-2521461.540
48500	2	11	0.001118	0.000579	-2521314.488
48600	2	11	0.001159	0.000588	-2521547.878
48700	2	11	0.001149	0.000597	-2521556.554
48800	2	11	0.001123	0.000589	-2521475.591
48900	2	11	0.001143	0.000617	-2521497.792
49000	2	11	0.001134	0.000599	-2521379.715
49100	2	11	0.001140	0.000626	-2521565.559
49200	2	11	0.001091	0.000583	-2521445.703
49300	2	11	0.001151	0.000611	-2521514.547
49400	2	11	0.001147	0.000596	-2521476.618
49500	2	11	0.001134	0.000584	-2521304.674
49600	2	11	0.001152	0.000599	-2521417.049
49700	2	11	0.001138	0.000588	-2521633.733
49800	2	11	0.001123	0.000602	-2521413.214
49900	2	11	0.001146	0.000612	-2521426.295
50000	2	11	0.001139	0.000582	-2521502.447
50100	2	11	0.001152	0.000596	-2521474.030
50200	2	11	0.001140	0.000570	-2521421.476
50300	2	11	0.001140	0.000589	-2521272.815
50400	2	11	0.001155	0.000609	-2521449.258
50500	2	11	0.001119	0.000597	-2521357.938
50600	2	11	0.001150	0.000604	-2521343.563
50700	2	11	0.001133	0.000598	-2521630.221
50800	2	11	0.001151	0.000598	-2521489.012
50900	2	11	0.001171	0.000593	-2521495.770
51000	2	11	0.001138	0.000569	-2521280.262
51100	2	11	0.001101	0.000602	-2521456.021
51200	2	11	0.001132	0.000566	-2521400.214
51300	2	11	0.001151	0.000615	-2521400.071
51400	2	11	0.001165	0.000643	-2521518.173
51500	2	11	0.001175	0.000576	-2521435.716
51600	2	11	0.001176	0.000605	-2521586.899
51700	2	11	0.001091	0.000600	-2521395.925
51800	2	11	0.001125	0.000577	-2521460.495
51900	2	11	0.001194	0.000581	-2521571.171
52000	2	11	0.001120	0.000600	-2521476.494
52100	2	11	0.001122	0.000615	-2521505.887
52200	2	11	0.001136	0.000560	-2521284.606
52300	2	11	0.001161	0.000592	-2521546.779
52400	2	11	0.001147	0.000580	-2521309.997
52500	2	11	0.001140	0.000606	-2521418.109
52600	2	11	0.001131	0.000597	-2521398.942
52700	2	11	0.001139	0.000605	-2521424.280
52800	2	11	0.001143	0.000639	-2521514.951
52900	2	11	0.001111	0.000593	-2521169.438
53000	2	11	0.001137	0.000610	-2521415.002
53100	2	11	0.001142	0.000606	-2521498.086
53200	2	11	0.001122	0.000614	-2521330.885
53300	2	11	0.001147	0.000569	-2521361.445
53400	2	11	0.001117	0.000584	-2521552.718
53500	2	11	0.001107	0.000587	-2521488.023
53600	2	11	0.001135	0.000586	-2521355.256
53700	2	11	0.001167	0.000607	-2521598.714
53800	2	11	0.001154	0.000611	-2521408.962
53900	2	11	0.001183	0.000571	-2521478.190
54000	2	11	0.001145	0.000587	-2521450.157
54100	2	11	0.001149	0.000623	-2521590.096
54200	2	11	0.001140	0.000591	-2521502.022
54300	2	11	0.001117	0.000582	-2521368.938
54400	2	11	0.001145	0.000598	-2521501.598
54500	2	11	0.001139	0.000608	-2521437.341
54600	2	11	0.001121	0.000598	-2521411.459
54700	2	11	0.001104	0.000605	-2521492.805
54800	2	11	0.001116	0.000608	-2521244.244
54900	2	11	0.001104	0.000593	-2521225.784
55000	2	11	0.001109	0.000570	-2521567.187
55100	2	11	0.001131	0.000583	-2521471.404
55200	2	11	0.001130	0.000591	-2521448.086
55300	2	11	0.001119	0.000569	-2521483.797
55400	2	11	0.001155	0.000583	-2521367.827
55500	2	11	0.001148	0.000569	-2521404.752
55600	2	11	0.001130	0.000608	-2521366.430
55700	2	11	0.001141	0.000592	-2521471.608
55800	2	11	0.001141	0.000572	-2521368.004
55900	2	11	0.001129	0.000606	-2521396.637
56000	2	11	0.001112	0.000631	-2521308.172
56100	2	11	0.001094	0.000610	-2521446.308
56200	2	11	0.001063	0.000585	-2521251.437
56300	2	11	0.001117	0.000582	-2521289.679
56400	2	11	0.001135	0.000599	-2521386.020
56500	2	11	0.001139	0.000590	-2521341.255
56600	2	11	0.001110	0.000603	-2521429.218
56700	2	11	0.001132	0.000601	-2521461.399
56800	2	11	0.001122	0.000625	-2521364.483
56900	2	11	0.001139	0.000603	-2521447.012
57000	2	11	0.001153	0.000609	-2521506.514
57100	2	11	0.001123	0.000591	-2521392.778
57200	2	11	0.001151	0.000607	-2521329.185
57300	2	11	0.001151	0.000616	-2521435.569
57400	2	11	0.001152	0.000610	-2521544.916
57500	2	11	0.001138	0.000566	-2521171.306
57600	2	11	0.001185	0.000601	-2521526.234
57700	2	11	0.001110	0.000594	-2521552.050
57800	2	11	0.001139	0.000595	-2521449.245
57900	2	11	0.001158	0.000577	-2521513.782
58000	2	11	0.001175	0.000600	-2521574.062
