CV error (K=8): 0.10507 30_run
CV error (K=9): 0.10902 1_run
CV error (K=9): 0.10460 2_run
CV error (K=9): 0.10723 3_run
CV error (K=9): 0.10754 4_run
CV error (K=9): 0.10989 5_run
CV error (K=9): 0.10990 6_run
CV error (K=9): 0.10484 7_run
CV error (K=9): 0.10486 8_run
CV error (K=9): 0.10488 9_run
CV error (K=9): 0.10967 10_run
CV error (K=9): 0.10822 11_run
CV error (K=9): 0.10437 12_run
CV error (K=9): 0.10747 13_run
CV error (K=9): 0.10545 14_run
CV error (K=9): 0.10392 15_run
CV error (K=9): 0.10367 16_run
CV error (K=9): 0.10553 17_run
CV error (K=9): 0.10627 18_run
CV error (K=9): 0.11206 19_run
CV error (K=9): 0.10598 20_run
CV error (K=9): 0.10655 21_run
CV error (K=9): 0.10717 22_run
CV error (K=9): 0.10532 23_run
CV error (K=9): 0.10706 24_run
CV error (K=9): 0.10688 25_run
CV error (K=9): 0.10592 26_run
CV error (K=9): 0.10456 27_run
CV error (K=9): 0.10726 28_run
CV error (K=9): 0.10405 29_run
CV error (K=9): 0.10482 30_run
CV error (K=10): 0.10932 1_run
CV error (K=10): 0.10745 2_run
CV error (K=10): 0.11040 3_run
CV error (K=10): 0.11003 4_run
CV error (K=10): 0.11114 5_run
CV error (K=10): 0.10984 6_run
CV error (K=10): 0.10831 7_run
CV error (K=10): 0.11025 8_run
CV error (K=10): 0.10953 9_run
CV error (K=10): 0.11181 10_run
CV error (K=10): 0.10987 11_run
CV error (K=10): 0.11022 12_run
CV error (K=10): 0.10645 13_run
CV error (K=10): 0.10910 14_run
CV error (K=10): 0.10897 15_run
CV error (K=10): 0.10958 16_run
CV error (K=10): 0.11089 17_run
CV error (K=10): 0.10917 18_run
CV error (K=10): 0.10982 19_run
CV error (K=10): 0.11051 20_run
CV error (K=10): 0.10757 21_run
CV error (K=10): 0.10759 22_run
CV error (K=10): 0.10876 23_run
CV error (K=10): 0.11416 24_run
CV error (K=10): 0.11082 25_run
CV error (K=10): 0.10822 26_run
CV error (K=10): 0.10840 27_run
CV error (K=10): 0.11024 28_run
CV error (K=10): 0.10917 29_run
CV error (K=10): 0.11051 30_run
CV error (K=11): 0.11129 1_run
CV error (K=11): 0.10959 2_run
CV error (K=11): 0.11520 3_run
CV error (K=11): 0.11355 4_run
CV error (K=11): 0.11338 5_run
CV error (K=11): 0.11445 6_run
CV error (K=11): 0.11341 7_run
CV error (K=11): 0.11206 8_run
CV error (K=11): 0.11291 9_run
CV error (K=11): 0.11204 10_run
CV error (K=11): 0.11064 11_run
CV error (K=11): 0.11495 12_run
CV error (K=11): 0.11240 13_run
CV error (K=11): 0.11659 14_run
CV error (K=11): 0.11250 15_run
CV error (K=11): 0.11254 16_run
CV error (K=11): 0.11139 17_run
CV error (K=11): 0.11229 18_run
CV error (K=11): 0.11280 19_run
CV error (K=11): 0.11646 20_run
CV error (K=11): 0.11140 21_run
CV error (K=11): 0.11145 22_run
CV error (K=11): 0.11467 23_run
CV error (K=11): 0.11305 24_run
CV error (K=11): 0.11601 25_run
CV error (K=11): 0.11041 26_run
CV error (K=11): 0.11235 27_run
CV error (K=11): 0.11224 28_run
CV error (K=11): 0.11161 29_run
CV error (K=11): 0.11096 30_run
CV error (K=12): 0.11863 1_run
CV error (K=12): 0.11530 2_run
CV error (K=12): 0.11765 3_run
CV error (K=12): 0.11582 4_run
CV error (K=12): 0.11677 5_run
CV error (K=12): 0.11452 6_run
CV error (K=12): 0.11490 7_run
CV error (K=12): 0.11676 8_run
CV error (K=12): 0.11470 9_run
CV error (K=12): 0.12464 10_run
CV error (K=12): 0.11760 11_run
CV error (K=12): 0.12086 12_run
CV error (K=12): 0.11385 13_run
CV error (K=12): 0.11665 14_run
CV error (K=12): 0.11819 15_run
CV error (K=12): 0.11618 16_run
CV error (K=12): 0.11707 17_run
CV error (K=12): 0.11679 18_run
CV error (K=12): 0.11043 19_run
CV error (K=12): 0.11618 20_run
CV error (K=12): 0.11791 21_run
CV error (K=12): 0.11770 22_run
CV error (K=12): 0.11496 23_run
CV error (K=12): 0.11747 24_run
CV error (K=12): 0.11506 25_run
CV error (K=12): 0.11716 26_run
CV error (K=12): 0.11642 27_run
CV error (K=12): 0.11952 28_run
CV error (K=12): 0.11467 29_run
CV error (K=12): 0.11793 30_run
CV error (K=13): 0.12065 1_run
CV error (K=13): 0.11969 2_run
CV error (K=13): 0.11756 3_run
CV error (K=13): 0.12301 4_run
CV error (K=13): 0.12008 5_run
CV error (K=13): 0.11981 6_run
CV error (K=13): 0.12222 7_run
CV error (K=13): 0.12261 8_run
CV error (K=13): 0.12044 9_run
CV error (K=13): 0.14237 10_run
CV error (K=13): 0.12627 11_run
CV error (K=13): 0.12031 12_run
CV error (K=13): 0.11930 13_run
CV error (K=13): 0.12174 14_run
CV error (K=13): 0.12057 15_run
CV error (K=13): 0.12005 16_run
CV error (K=13): 0.12196 17_run
CV error (K=13): 0.11898 18_run
CV error (K=13): 0.12989 19_run
CV error (K=13): 0.12321 20_run
CV error (K=13): 0.11964 21_run
CV error (K=13): 0.11757 22_run
CV error (K=13): 0.11974 23_run
CV error (K=13): 0.12158 24_run
CV error (K=13): 0.11899 25_run
CV error (K=13): 0.11946 26_run
CV error (K=13): 0.11934 27_run
CV error (K=13): 0.12319 28_run
CV error (K=13): 0.12135 29_run
CV error (K=13): 0.12083 30_run
CV error (K=14): 0.12693 1_run
CV error (K=14): 0.12786 2_run
CV error (K=14): 0.12193 3_run
CV error (K=14): 0.12393 4_run
CV error (K=14): 0.12284 5_run
CV error (K=14): 0.12908 6_run
CV error (K=14): 0.12722 7_run
CV error (K=14): 0.12257 8_run
CV error (K=14): 0.12180 9_run
CV error (K=14): 0.12276 10_run
CV error (K=14): 0.13699 11_run
CV error (K=14): 0.12398 12_run
CV error (K=14): 0.12773 13_run
CV error (K=14): 0.12927 14_run
CV error (K=14): 0.12291 15_run
CV error (K=14): 0.12515 16_run
CV error (K=14): 0.13444 17_run
CV error (K=14): 0.12119 18_run
CV error (K=14): 0.12217 19_run
CV error (K=14): 0.12419 20_run
CV error (K=14): 0.12203 21_run
CV error (K=14): 0.12009 22_run
CV error (K=14): 0.12213 23_run
CV error (K=14): 0.13020 24_run
CV error (K=14): 0.11817 25_run
CV error (K=14): 0.12473 26_run
CV error (K=14): 0.12469 27_run
CV error (K=14): 0.12190 28_run
CV error (K=14): 0.11813 29_run
CV error (K=14): 0.12734 30_run
CV error (K=15): 0.12940 1_run
CV error (K=15): 0.12943 2_run
CV error (K=15): 0.13269 3_run
CV error (K=15): 0.13497 4_run
CV error (K=15): 0.12823 5_run
CV error (K=15): 0.13203 6_run
CV error (K=15): 0.13011 7_run
CV error (K=15): 0.13048 8_run
CV error (K=15): 0.13343 9_run
CV error (K=15): 0.13120 10_run
CV error (K=15): 0.13034 11_run
CV error (K=15): 0.13031 12_run
CV error (K=15): 0.12946 13_run
CV error (K=15): 0.12922 14_run
CV error (K=15): 0.13061 15_run
CV error (K=15): 0.13064 16_run
CV error (K=15): 0.13224 17_run
CV error (K=15): 0.12750 18_run
CV error (K=15): 0.12478 19_run
CV error (K=15): 0.12550 20_run
CV error (K=15): 0.12437 21_run
CV error (K=15): 0.12357 22_run
CV error (K=15): 0.13326 23_run
CV error (K=15): 0.12597 24_run
CV error (K=15): 0.12325 25_run
CV error (K=15): 0.12981 26_run
CV error (K=15): 0.12578 27_run
CV error (K=15): 0.12537 28_run
CV error (K=15): 0.12627 29_run
CV error (K=15): 0.12490 30_run
